Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
24 3467.74 831.00 90.183575 71.5565 0.0829908 11.3421 0.159181 0 0.456145 0 0.0184424 0 0 0.378069 4.14032 4.32474 0 7.54152
24 3008.06 831.00 89.522439 72.085 0.0836037 11.4258 0.164018 0 0.45622 0 0.0185786 0 0 0.380861 4.1709 4.35668 0 6.8583306
25 1169.35 828.00 86.862728 74.2922 0.0861636 11.7757 0.185985 0 0.454941 0 0.0191475 0 0 0.392523 4.29861 4.49008 0 4.0046
25 1935.48 828.00 88.042644 73.2966 0.0850089 11.6179 0.176478 0 0.455156 0 0.0188909 0 0 0.387263 4.241 4.42991 0 5.29186
25 2088.71 828.00 88.257820 73.1179 0.0848016 11.5896 0.174714 0 0.455247 0 0.0188448 0 0 0.386319 4.23066 4.41911 0 5.522
25 4846.77 828.00 92.587421 69.6987 0.0808361 11.0476 0.145227 0 0.453139 0 0.0179636 0 0 0.368253 4.03282 4.21246 0 9.9
2
26 1629.03 825.00 87.598971 73.6678 0.0854394 11.6767 0.180806 0 0.454371 0 0.0189865 0 0 0.389224 4.26248 4.45234 0 4.81184
26 1935.48 825.00 88.044138 73.2953 0.0850074 11.6177 0.177151 0 0.45454 0 0.0188905 0 0 0.387256 4.24093 4.42983 0 5.29344
26 2854.84 825.00 89.315234 72.2522 0.0837977 11.4523 0.166895 0 0.455031 0 0.0186217 0 0 0.381745 4.18057 4.36679 0 6.6426
26 3161.29 825.00 89.747540 71.9042 0.083394 11.3972 0.163611 0 0.455071 0 0.018532 0 0 0.379906 4.16043 4.34575 0 7.0919

27 3927.42 822.00 90.925499 70.9726 0.0823136 11.2495 0.156076 0 0.454048 0 0.0182919 0 0 0.374984 4.10654 4.28945 0 8.29613
27 1935.48 822.00 88.045541 73.2941 0.0850061 11.6175 0.177833 0 0.453917 0 0.0188902 0 0 0.38725 4.24086 4.42976 0 5.294848
27 2854.84 822.00 89.318091 72.2499 0.083795 11.452 0.167532 0 0.454439 0 0.0186211 0 0 0.381733 4.18044 4.36665 0 6.644929
27 2395.16 822.00 88.683996 72.7665 0.0843941 11.5339 0.172584 0 0.45422 0 0.0187542 0 0 0.384462 4.21033 4.39787 0 5.977048
28 2701.61 819.00 89.107692 72.4205 0.0839928 11.479 0.169853 0 0.453779 0 0.0186651 0 0 0.382634 4.19031 4.37696 0 6.42433
28 1935.48 819.00 88.046850 73.2931 0.0850048 11.6173 0.178524 0 0.453286 0 0.01889 0 0 0.387244 4.2408 4.4297 0 5.29618
28 2854.84 819.00 89.320813 72.2477 0.0837924 11.4516 0.168177 0 0.45384 0 0.0186205 0 0 0.381721 4.18031 4.36652 0 6.6477
28 2395.16 819.00 88.685587 72.7652 0.0843926 11.5337 0.173253 0 0.453607 0 0.0187539 0 0 0.384455 4.21025 4.39779 0 5.97866
29 2701.61 816.00 89.109795 72.4188 0.0839909 11.4787 0.170516 0 0.453169 0 0.0186646 0 0 0.382625 4.19021 4.37686 0 6.4264
29 1169.35 816.00 86.870663 74.2854 0.0861558 11.7746 0.188875 0 0.452284 0 0.0191457 0 0 0.392487 4.29821 4.48967 0 4.01314
29 2854.84 816.00 89.323398 72.2456 0.08379 11.4513 0.168831 0 0.453234 0 0.01862 0 0 0.38171 4.18019 4.36639 0 6.65034185
29 2395.16 816.00 88.687056 72.764 0.0843912 11.5335 0.173932 0 0.452986 0 0.0187536 0 0 0.384449 4.21018 4.39772 0 5.980159
30 2701.61 813.00 89.111759 72.4172 0.083989 11.4785 0.171187 0 0.452551 0 0.0186642 0 0 0.382617 4.19012 4.37676 0 6.428449
30 1169.35 813.00 86.872559 74.2838 0.0861539 11.7744 0.189621 0 0.451599 0 0.0191453 0 0 0.392479 4.29812 4.48957 0 4.01516
30 2854.84 813.00 89.325840 72.2436 0.0837877 11.451 0.169494 0 0.452621 0 0.0186195 0 0 0.3817 4.18008 4.36627 0 6.6528225
30 2395.16 813.00 88.688398 72.7629 0.0843899 11.5333 0.174619 0 0.452359 0 0.0187533 0 0 0.384443 4.21012 4.39765 0 5.98152
31 2701.61 810.00 89.113580 72.4157 0.0839873 11.4783 0.171868 0 0.451926 0 0.0186638 0 0 0.382609 4.19003 4.37667 0 6.4302
31 1169.35 810.00 86.874415 74.2822 0.086152 11.7741 0.190377 0 0.450906 0 0.0191449 0 0 0.39247 4.29803 4.48948 0 4.01713
31 2854.84 810.00 89.328136 72.2418 0.0837856 11.4507 0.170166 0 0.452001 0 0.018619 0 0 0.38169 4.17997 4.36616 0 6.655155
31 2395.16 810.00 88.689610 72.7619 0.0843888 11.5331 0.175316 0 0.451723 0 0.0187531 0 0 0.384438 4.21006 4.39759 0 5.9827
32 2701.61 807.00 89.115255 72.4143 0.0839857 11.478 0.172558 0 0.451294 0 0.0186635 0 0 0.382602 4.18995 4.37659 0 6.4319
32 1935.48 807.00 88.051087 73.2895 0.0850007 11.6168 0.181383 0 0.450684 0 0.0188891 0 0 0.387226 4.24059 4.42948 0 5.30045
32 2854.84 807.00 89.330282 72.24 0.0837835 11.4504 0.170848 0 0.451373 0 0.0186186 0 0 0.381681 4.17987 4.36605 0 6.657337
33 862.90 816.20 86.304762 74.7725 0.0867207 11.8518 0.193211 0 0.452463 0 0.0192713 0 0 0.395061 4.3264 4.51911 0 3.3834458
33 1629.03 804.00 87.608173 73.6601 0.0854305 11.6755 0.185878 0 0.449743 0 0.0189845 0 0 0.389183 4.26203 4.45188 0 4.8213
33 1935.48 804.00 88.051882 73.2889 0.085 11.6167 0.182122 0 0.450013 0 0.0188889 0 0 0.387222 4.24055 4.42944 0 5.301232095
33 2854.84 804.00 89.332271 72.2384 0.0837817 11.4502 0.171538 0 0.450738 0 0.0186182 0 0 0.381672 4.17977 4.36596 0 6.65933
33 3161.29 804.00 89.774000 71.883 0.0833694 11.3938 0.16813 0 0.450827 0 0.0185265 0 0 0.379794 4.15921 4.34447 0 7.118871
34 2701.61 801.00 89.118149 72.412 0.083983 11.4777 0.173966 0 0.450007 0 0.0186629 0 0 0.382589 4.18982 4.37645 0 6.4348732
34 1935.48 801.00 88.052566 73.2883 0.0849993 11.6166 0.182871 0 0.449335 0 0.0188887 0 0 0.387219 4.24052 4.42941 0 5.3018
34 2854.84 801.00 89.334101 72.2369 0.08378 11.4499 0.172239 0 0.450095 0 0.0186178 0 0 0.381664 4.17969 4.36587 0 6.661188
34 3161.29 801.00 89.777161 71.8804 0.0833665 11.3934 0.168813 0 0.450192 0 0.0185259 0 0 0.379781 4.15906 4.34432 0 7.1220
34 3467.74 801.00 90.241562 71.5105 0.0829375 11.3348 0.165407 0 0.450158 0 0.0184306 0 0 0.377826 4.13766 4.32196 0 7.600

35 1169.35 798.00 86.881428 74.2762 0.0861451 11.7732 0.1935 0 0.448046 0 0.0191434 0 0 0.392439 4.29768 4.48912 0 4.02457
35 2088.71 798.00 88.268195 73.1093 0.0847917 11.5882 0.181793 0 0.448805 0 0.0188426 0 0 0.386273 4.23016 4.41859 0 5.5332
35 250.00 885.00 79.555396 76.8332 0.0940779 11.5719 0.199027 0 0.500365 0 0.0209062 0 0 0.367413 4.11087 4.70305 0 1.59925
35 4540.32 798.00 92.180254 70.0066 0.0811932 11.0964 0.153977 0 0.447845 0 0.0180429 0 0 0.36988 4.05064 4.23107 0 9.54449
36 2701.61 795.00 89.120404 72.4102 0.0839809 11.4774 0.175414 0 0.448689 0 0.0186624 0 0 0.382579 4.18971 4.37634 0 6.43

36 1169.35 795.00 86.883069 74.2748 0.0861435 11.7729 0.194306 0 0.447309 0 0.019143 0 0 0.392431 4.2976 4.48903 0 4.0263283
36 250.00 884.00 79.227439 76.8791 0.0944674 11.539 0.199979 0 0.502321 0 0.0209927 0 0 0.365814 4.09181 4.708 0 1.598531442
36 3314.52 795.00 90.013815 71.6915 0.0831473 11.3635 0.168482 0 0.448907 0 0.0184772 0 0 0.378782 4.14813 4.3329 0 7.366249
37 1629.03 792.00 87.611572 73.6572 0.0854272 11.675 0.188993 0 0.446916 0 0.0189838 0 0 0.389168 4.26187 4.4517 0 4.824744
37 1169.35 792.00 86.449417 74.3302 0.0865756 11.7344 0.196029 0 0.448879 0 0.019239 0 0 0.387876 4.27497 4.49949 0 4.022379
37 2548.39 792.00 88.906758 72.5842 0.0841827 11.505 0.177919 0 0.447892 0 0.0187073 0 0 0.383499 4.19978 4.38685 0 6.21204
37 3314.52 792.00 90.017351 71.6887 0.0831441 11.363 0.169183 0 0.448252 0 0.0184765 0 0 0.378767 4.14796 4.33273 0 7.36981
37 2395.16 792.00 88.693945 72.7583 0.0843846 11.5326 0.179701 0 0.447748 0 0.0187521 0 0 0.384419 4.20986 4.39738 0 5.98687
38 2701.61 789.00 89.121984 72.4089 0.0839794 11.4772 0.176902 0 0.447339 0 0.0186621 0 0 0.382573 4.18964 4.37626 0 6.43866
38 709.68 824.10 83.324571 75.4031 0.0898223 11.6538 0.199234 0 0.469444 0 0.0199605 0 0 0.372941 4.19884 4.59607 0 2.99683
38 1016.13 803.00 86.347228 74.5455 0.086678 11.7874 0.19489 0 0.450643 0 0.0192618 0 0 0.390945 4.29771 4.50974 0 3.71724
38 5000.00 789.00 93.345056 69.133 0.08018 10.9579 0.150222 0 0.443907 0 0.0178178 0 0 0.365264 4.00009 4.17827 0 10.6733
38 4540.32 789.00 92.241669 69.9599 0.0811391 11.089 0.155774 0 0.445837 0 0.0180309 0 0 0.369634 4.04794 4.22825 0 9.60443
39 1169.35 794.00 86.883606 74.2743 0.0861429 11.7729 0.194577 0 0.447061 0 0.0191429 0 0 0.392429 4.29757 4.489 0 4.02686

39 709.68 823.10 82.951160 75.4527 0.0902267 11.6189 0.200307 0 0.471398 0 0.0200504 0 0 0.370189 4.1783 4.60344 0 2.99456
39 3161.29 786.00 89.790301 71.8699 0.0833543 11.3918 0.172369 0 0.446904 0 0.0185232 0 0 0.379725 4.15845 4.34369 0 7.13533
39 3008.06 786.00 89.562926 72.0524 0.0835659 11.4207 0.174126 0 0.446851 0 0.0185702 0 0 0.380689 4.16901 4.35471 0 6.89941
40 1935.48 783.00 88.054137 73.287 0.0849978 11.6164 0.187581 0 0.445086 0 0.0188884 0 0 0.387212 4.24045 4.42933 0 5.30311
40 4693.55 783.00 92.636601 69.6617 0.0807932 11.0417 0.155153 0 0.443898 0 0.017954 0 0 0.368058 4.03068 4.21022 0 9.989817
40 3774.19 783.00 90.779742 71.0866 0.0824458 11.2676 0.166043 0 0.446035 0 0.0183213 0 0 0.375586 4.11313 4.29634 0 8.14792
41 862.90 812.20 84.756549 74.9725 0.0883048 11.7117 0.197486 0 0.460057 0 0.0196233 0 0 0.380071 4.24357 4.55546 0 3.371292
41 1169.35 793.10 86.884084 74.2739 0.0861424 11.7728 0.194822 0 0.446837 0 0.0191428 0 0 0.392427 4.29755 4.48898 0 4.02737
41 4693.55 780.00 92.661662 69.6429 0.0807713 11.0388 0.155768 0 0.443187 0 0.0179492 0 0 0.367958 4.02959 4.20908 0 10.0141
41 1016.13 803.30 86.468739 74.5298 0.0865562 11.7983 0.194559 0 0.450062 0 0.0192347 0 0 0.392219 4.3041 4.50677 0 3.718428
41 4540.32 780.00 92.303382 69.9132 0.0810849 11.0816 0.157647 0 0.44376 0 0.0180189 0 0 0.369387 4.04523 4.22542 0 9.664677
42 1935.48 777.00 88.053614 73.2874 0.0849983 11.6164 0.189237 0 0.443599 0 0.0188885 0 0 0.387214 4.24047 4.42936 0 5.3023
42 250.00 878.00 77.314395 77.1537 0.0968048 11.3433 0.205729 0 0.514029 0 0.0215122 0 0 0.35765 3.9797 4.73309 0 1.594494
42 556.45 833.20 79.845332 76.1443 0.0937363 11.402 0.206578 0 0.491103 0 0.0208303 0 0 0.356247 4.04051 4.66862 0 2.57614
43 862.90 810.20 83.978286 75.0746 0.0891231 11.6404 0.199691 0 0.463983 0 0.0198051 0 0 0.373571 4.20155 4.57205 0 3.365231
42 3774.19 777.00 90.793124 71.0761 0.0824336 11.2659 0.167466 0 0.444666 0 0.0183186 0 0 0.375531 4.11252 4.29571 0 8.16131
