Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
18 5000.00 849.00 7.307985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
20 4233.87 843.00 8.666002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
20 4846.77 843.00 7.556924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
19 4693.55 846.00 7.873340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 4080.65 837.00 8.893404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
19 5000.00 846.00 7.278995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
23 3927.42 834.00 9.130836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 4540.32 837.00 8.094113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
20 5000.00 843.00 7.249729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
23 4540.32 834.00 8.074468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 4233.87 837.00 8.636758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 4846.77 837.00 7.505179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
21 4387.10 840.00 8.387604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 3927.42 831.00 9.120189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
21 5000.00 840.00 7.220184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
23 4233.87 834.00 8.622158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 4540.32 831.00 8.054757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 4693.55 837.00 7.806009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 4080.65 831.00 8.868390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
23 4846.77 834.00 7.479007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 4233.87 831.00 8.607576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
25 4540.32 828.00 8.034979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 5000.00 837.00 7.190352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
22 4387.10 837.00 8.370666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
25 4080.65 828.00 8.855960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
25 4233.87 828.00 8.593016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
26 3927.42 825.00 9.099126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
26 4540.32 825.00 8.015136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 4846.77 831.00 7.452632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
23 5000.00 834.00 7.160230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
26 4080.65 825.00 8.843586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
26 4233.87 825.00 8.578482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
27 3927.42 822.00 9.088719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
27 4080.65 822.00 8.831273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
23 4387.10 834.00 8.353707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
27 4540.32 822.00 7.995231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 5000.00 831.00 7.129811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
27 4233.87 822.00 8.563977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 3927.42 819.00 9.078402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 4080.65 819.00 8.819025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 4540.32 819.00 7.975265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
25 5000.00 828.00 7.099089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
24 4387.10 831.00 8.336728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 4233.87 819.00 8.549505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
26 5000.00 825.00 7.068058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
29 3927.42 816.00 9.068179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
25 4387.10 828.00 8.319733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
29 4233.87 816.00 8.535072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
27 4846.77 822.00 7.372259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
30 3927.42 813.00 9.058055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
26 4387.10 825.00 8.302723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
30 4233.87 813.00 8.520680 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 4693.55 819.00 7.667893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 4846.77 819.00 7.345043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 4540.32 810.00 7.915019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 3927.42 810.00 9.048036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 5000.00 819.00 7.005044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
27 4387.10 822.00 8.285703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 4080.65 810.00 8.782721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
29 4846.77 816.00 7.317611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 4233.87 810.00 8.506334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
29 5000.00 816.00 6.973047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 3927.42 807.00 9.038128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 4540.32 807.00 7.894829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
30 4693.55 813.00 7.620827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
30 4846.77 813.00 7.289958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 4080.65 807.00 8.770783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
28 4387.10 819.00 8.268674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 4233.87 807.00 8.492039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 3927.42 804.00 9.028335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 4540.32 804.00 7.874588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 4693.55 810.00 7.597100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 4233.87 804.00 8.477801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 4846.77 810.00 7.262082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
34 3927.42 801.00 9.018664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 4080.65 804.00 8.758935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
29 4387.10 816.00 8.251641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 4693.55 807.00 7.573245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
34 4233.87 801.00 8.463623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
34 4540.32 801.00 7.854300 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 4846.77 807.00 7.233980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
30 4387.10 813.00 8.234607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
35 3927.42 798.00 9.009122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
35 4540.32 798.00 7.833967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 4846.77 804.00 7.205648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 4693.55 804.00 7.549261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 4387.10 810.00 8.217575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
35 4080.65 798.00 8.735533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
36 4540.32 795.00 7.813592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
34 4693.55 801.00 7.525149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
31 5000.00 810.00 6.908037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
37 4540.32 792.00 7.793177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 4387.10 807.00 8.200549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
35 4693.55 798.00 7.500908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
35 4846.77 798.00 7.148282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
37 4233.87 792.00 8.421510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
37 4080.65 792.00 8.712564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 4387.10 804.00 8.183533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
38 3927.42 789.00 8.981326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
32 5000.00 807.00 6.875010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
36 4693.55 795.00 7.476540 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
38 4233.87 789.00 8.407631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 4540.32 786.00 7.752244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
38 4080.65 789.00 8.701258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
34 4387.10 801.00 8.166530 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 3927.42 786.00 8.972361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
40 4540.32 783.00 7.731733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 4233.87 786.00 8.393843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
