Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
5 10000.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 1500.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 4500.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 5000.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 3500.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 9500.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
4 2500.00 1109.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 7500.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 8000.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 4000.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
4 2000.00 1109.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
4 3000.00 1109.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 8500.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 4500.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
4 500.00 1109.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 10000.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 1500.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 5500.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 7000.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 9500.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
6 6500.00 1115.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
7 9000.00 1118.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
5 3000.00 1112.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
7 5000.00 1118.00 100.000000 55.8927 1.14818 17.656 0.541381 0 1.46231 0 7.04074 0 0 10.7128 2.36136 0.476604 0 2.70798
