Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
14 5700.00 1039.00 12.313263 24.1936 2.68354 18.0152 30.8185 0 3.75083 0 10.1136 0 0 8.95 1.44918 0.0254915 0 0 0
7 4700.00 1018.00 17.626546 32.188 1.94694 22.6475 23.2016 0 2.49714 0 6.86701 0 0 8.07704 2.52642 0.0483898 0 0 0
14 6700.00 1039.00 13.054678 25.0852 3.15817 15.7602 29.0561 0 3.81821 0 10.6962 0 0 11.24 1.16891 0.0169549 0 0 0
32 7100.00 1093.00 5.154410 0 2.68031 10.6236 62.3562 0 7.95191 0.0187069 16.3692 0 0 0 0 0 0 0 0
12 4900.00 1033.00 13.187524 26.2139 2.08885 19.8558 29.2602 0 3.35899 0 9.17373 0 0 8.23061 1.78547 0.0323991 0 0 0
6 4300.00 1015.00 18.043836 32.48 2.01555 22.7493 22.8134 0 2.38933 0 6.76905 0 0 8.20607 2.52952 0.0477271 0 0 0
14 5300.00 1039.00 11.884139 23.6994 2.36957 18.5717 31.8688 0 3.773 0 10.0789 0 0 8.10073 1.5109 0.0270781 0 0 0
13 5100.00 1036.00 12.544019 25.036 2.22002 19.2682 30.4799 0 3.55328 0 9.59147 0 0 8.16282 1.65837 0.0299774 0 0 0
35 7500.00 1102.00 4.996805 0 2.47988 10.6582 62.344 0 8.23236 0.015618 16.27 0 0 0 0 0 0 0 0
14 5500.00 1039.00 12.106289 23.9542 2.53604 18.3157 31.3188 0 3.75878 0 10.0832 0 0 8.52403 1.48287 0.0263826 0 0 0
14 5900.00 1039.00 12.503161 24.4178 2.81163 17.6633 30.3671 0 3.74966 0 10.1731 0 0 9.38433 1.40869 0.0243609 0 0 0
8 4500.00 1021.00 16.474819 31.0342 1.88071 22.3245 24.5167 0 2.63408 0 7.26033 0 0 7.91425 2.39027 0.0449813 0 0 0
33 7100.00 1096.00 5.085203 0 2.52648 10.6162 62.3788 0 8.04472 0.0159063 16.4179 0 0 0 0 0 0 0 0
15 6900.00 1042.00 12.249718 23.5355 3.31881 14.3924 30.631 0 4.08915 0 11.4849 0 0 11.6428 0.895434 0.0100486 0 0 0
13 4900.00 1036.00 12.299525 24.7858 2.04055 19.4544 31.0424 0 3.571 0 9.619 0 0 7.78164 1.67493 0.0302921 0 0 0
35 7300.00 1102.00 4.970803 0 2.3433 10.6342 62.3779 0 8.23526 0.0129319 16.3964 0 0 0 0 0 0 0 0
15 5700.00 1042.00 11.417178 22.4499 2.70749 17.4165 32.8812 0 4.00867 0 10.6789 0 0 8.53575 1.29903 0.0225257 0 0 0
15 6700.00 1042.00 12.168900 23.4575 3.24656 14.9997 30.857 0 4.05602 0 11.2847 0 0 11.102 0.983636 0.0129206 0 0 0
7 4100.00 1018.00 16.889892 31.3671 1.95924 22.4411 24.0726 0 2.51669 0 7.14724 0 0 8.05583 2.39572 0.0444029 0 0 0
15 5500.00 1042.00 11.206724 22.1708 2.54003 17.7328 33.4655 0 4.02396 0 10.6549 0 0 8.05087 1.33764 0.023568 0 0 0
15 5300.00 1042.00 10.980725 21.8709 2.35052 17.9991 34.1112 0 4.0467 0 10.6609 0 0 7.56622 1.37007 0.0243993 0 0 0
15 5900.00 1042.00 11.610114 22.7091 2.85257 17.0425 32.357 0 4.00132 0 10.7359 0 0 9.02749 1.25295 0.0212242 0 0 0
