System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
14 2090.00 984.15 99.536743 1.0000000000000000 1.000000 -1304592.628368 287.392285 44.324280 144.045022 -388.792106 5170.696847 -11.353 -11.353 2.245648 0.000000 3.369 n/a n/a

15 10000.00 1261.15 98.050148 1.0000000000000000 1.000000 -1174900.703597 299.749264 39.102392 154.859642 -245.508501 5074.002017 -6.568 -6.568 2.507523 0.000000 1.043 n/a n/a
15 7000.00 906.15 105.781415 1.0000000000000000 1.000000 -1391864.990482 291.789842 46.519524 146.660165 -430.001282 5716.652179 -12.397 -12.397 2.273914 0.000000 4.457 n/a n/a
12 10000.00 1173.15 100.121848 1.0000000000000000 1.000000 -1221013.865937 294.719785 39.650274 149.586682 -268.545931 5018.977996 -7.588 -7.588 2.525124 0.000000 1.892 n/a n/a
16 16000.00 1428.15 100.084132 1.0000000000000000 1.000000 -1149090.985668 301.607307 36.905638 155.460269 -166.579265 3532.133638 -4.700 -4.700 2.711893 0.000000 0.902 n/a n/a16 10000.00 1258.15 98.050148 1.0000000000000000 1.000000 -1175365.276502 299.446177 39.087170 154.855627 -245.581146 5074.002017 -6.601 -6.601 2.508500 0.000000 1.053 n/a n/a
16 7000.00 903.15 105.781415 1.0000000000000000 1.000000 -1392304.931258 291.416314 46.502374 146.633653 -430.189575 5716.652179 -12.459 -12.459 2.274753 0.000000 4.479 n/a n/a
17 16000.00 1425.15 100.084132 1.0000000000000000 1.000000 -1149557.364278 301.332934 36.895041 155.458805 -166.571136 3532.133638 -4.724 -4.724 2.712672 0.000000 0.911 n/a n/a
16 2090.00 978.15 99.536743 1.0000000000000000 1.000000 -1305456.793001 286.703322 44.293256 144.009766 -389.179013 5170.696847 -11.461 -11.461 2.247221 0.000000 3.405 n/a n/a
17 7000.00 900.15 105.781415 1.0000000000000000 1.000000 -1392744.792199 291.041900 46.485224 146.606941 -430.377869 5716.652179 -12.521 -12.521 2.275592 0.000000 4.502 n/a n/a
13 2000.00 1063.15 96.731715 0.9998770172173165 0.999910 -1244314.667270 261.595391 39.987074 135.970919 -301.277122 3104.227389 -10.140 -10.140 2.418995 3.298041 4.172 n/a n/a
18 16000.00 1422.15 100.084132 1.0000000000000000 1.000000 -1150023.738495 301.058079 36.884445 155.457340 -166.563006 3532.133638 -4.749 -4.749 2.713451 0.000000 0.919 n/a n/a
18 10000.00 1252.15 98.050148 1.0000000000000000 1.000000 -1176294.386140 298.838239 39.056726 154.847583 -245.726435 5074.002017 -6.667 -6.667 2.510455 0.000000 1.073 n/a n/a
17 2090.00 975.15 99.536743 1.0000000000000000 1.000000 -1305888.795591 286.357664 44.277744 143.991938 -389.372466 5170.696847 -11.516 -11.516 2.248008 0.000000 3.423 n/a n/a
18 7000.00 897.15 105.781415 1.0000000000000000 1.000000 -1393184.572707 290.666597 46.468075 146.580031 -430.566162 5716.652179 -12.583 -12.583 2.276432 0.000000 4.524 n/a n/a
12 2005.00 1220.15 96.374956 0.9987911432396079 0.989656 -1207515.854426 299.603156 41.341798 154.473521 -459.309443 5419.687338 -7.911 -7.911 2.352694 0.272428 1.061 n/a n/a
19 7000.00 894.15 105.781415 1.0000000000000000 1.000000 -1393624.272183 290.290399 46.450925 146.552920 -430.754455 5716.652179 -12.646 -12.646 2.277273 0.000000 4.547 n/a n/a
13 10000.00 1172.15 100.121848 0.9989620760347470 0.999203 -1221201.818813 294.589784 39.641215 149.547914 -268.486740 5017.447208 -7.601 -7.601 2.525091 3.289924 1.896 n/a n/a
13 2005.00 1217.15 96.374956 0.9988293209622821 0.990001 -1207980.243633 299.291861 41.317170 154.467838 -453.398214 5411.429437 -7.947 -7.947 2.353366 0.273084 1.070 n/a n/a
14 7030.00 1158.15 103.040939 0.9983501561838741 0.998720 -1258796.645483 292.853194 40.393410 151.116535 -265.543618 4231.296447 -8.073 -8.073 2.549990 3.287535 2.350 n/a n/a
18 2090.00 972.15 99.536743 0.9997512044247283 0.999879 -1306331.308520 286.002740 44.262030 143.961586 -389.538761 5169.574557 -11.604 -11.604 2.248519 4.634490 3.443 n/a n/a
14 2000.00 1063.25 96.731715 0.9999449864770524 0.999960 -1244298.872271 261.607211 39.987684 135.973457 -301.280974 3104.311898 -10.139 -10.139 2.419002 3.297963 4.171 n/a n/a
14 10000.00 1172.25 100.121848 0.9990797847248589 0.999294 -1221182.512551 294.603142 39.642175 149.552277 -268.494076 5017.620841 -7.600 -7.600 2.525099 3.289855 1.896 n/a n/a
19 16000.00 1419.15 100.084132 0.9973803059449324 0.997776 -1150612.363224 300.710530 36.863972 155.356419 -166.357920 3528.610684 -4.777 -4.777 2.713882 3.197772 0.929 n/a n/a
20 7000.00 891.15 105.781415 0.9994267421983509 0.999621 -1394084.040163 289.896017 46.431565 146.506740 -430.879164 5715.941909 -12.687 -12.687 2.277780 3.442318 4.571 n/a n/a
19 10000.00 1249.15 98.050148 0.9998112456812979 0.999853 -1176766.338655 298.528514 39.040759 154.836397 -245.780529 5073.749549 -6.700 -6.700 2.511377 3.221611 1.082 n/a n/a
14 2005.00 1214.15 96.374956 0.9988676050249576 0.990345 -1208444.615018 298.979952 41.292570 154.462125 -447.502691 5403.126696 -7.983 -7.983 2.354039 0.273744 1.080 n/a n/a
15 2000.00 1063.35 96.731715 1.0000000000000000 1.000000 -1244283.495822 261.618716 39.988237 135.975575 -301.283178 3104.380299 -10.137 -10.137 2.419004 0.000000 4.170 n/a n/a
19 2090.00 973.15 99.536743 0.9999089017323745 0.999956 -1306180.637893 286.123683 44.267328 143.975439 -389.491477 5170.286170 -11.564 -11.564 2.248432 4.634854 3.436 n/a n/a
