Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
19 500.00 1346.00 99.617745 47.5923 2.29445 16.4319 0.996019 0 8.28157 0.123239 9.39823 0 0 11.6225 2.25437 0.329639 0.257499 0.386701 0.0315362
19 1000.00 1346.00 99.656880 47.5736 2.29355 16.4254 0.990239 0 8.28317 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393484 0.0643981
13 4000.00 1364.00 99.861955 47.4759 2.28884 16.3917 0.955065 0 8.29598 0.122938 9.37525 0 0 11.5941 2.24886 0.328833 0.25687 0.398538 0.267083
20 2000.00 1343.00 99.725058 47.5411 2.29198 16.4142 0.979912 0 8.28619 0.123106 9.38812 0 0 11.61 2.25195 0.329285 0.257222 0.397166 0.129737
20 500.00 1343.00 99.617774 47.5923 2.29445 16.4319 0.99669 0 8.28097 0.123239 9.39823 0 0 11.6225 2.25437 0.329639 0.257499 0.3867 0.0314983
20 1000.00 1343.00 99.656871 47.5736 2.29355 16.4254 0.990909 0 8.28257 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393484 0.0643221
21 500.00 1340.00 99.617804 47.5923 2.29445 16.4319 0.997373 0 8.28035 0.123239 9.39822 0 0 11.6225 2.25437 0.329639 0.257499 0.3867 0.0314603
21 1000.00 1340.00 99.656863 47.5736 2.29355 16.4254 0.991593 0 8.28195 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393484 0.0642459
14 4000.00 1361.00 99.861857 47.476 2.28884 16.3917 0.955663 0 8.29545 0.122938 9.37526 0 0 11.5941 2.24886 0.328834 0.25687 0.398539 0.266925
22 500.00 1337.00 99.617836 47.5923 2.29445 16.4319 0.99807 0 8.27972 0.123239 9.39822 0 0 11.6225 2.25437 0.329639 0.257499 0.386701 0.0314222
22 1000.00 1337.00 99.656857 47.5736 2.29355 16.4254 0.99229 0 8.28133 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393484 0.0641696
22 2000.00 1337.00 99.724922 47.5412 2.29198 16.4142 0.981294 0 8.28496 0.123107 9.38813 0 0 11.6101 2.25195 0.329285 0.257223 0.397166 0.129462
23 500.00 1334.00 99.617870 47.5923 2.29445 16.4319 0.998781 0 8.27908 0.123239 9.39822 0 0 11.6225 2.25437 0.329639 0.257499 0.386701 0.031384
15 4000.00 1358.00 99.861759 47.476 2.28884 16.3917 0.956273 0 8.29491 0.122938 9.37527 0 0 11.5941 2.24886 0.328834 0.25687 0.39854 0.266766
23 1000.00 1334.00 99.656852 47.5736 2.29355 16.4254 0.993 0 8.28069 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393485 0.0640931
23 2000.00 1334.00 99.724855 47.5412 2.29199 16.4142 0.982004 0 8.28433 0.123107 9.38814 0 0 11.6101 2.25195 0.329285 0.257223 0.397167 0.129324
24 500.00 1331.00 99.617905 47.5922 2.29445 16.4318 0.999506 0 8.27842 0.123239 9.39822 0 0 11.6225 2.25437 0.329639 0.257499 0.386702 0.0313459
24 1000.00 1331.00 99.656849 47.5736 2.29355 16.4254 0.993725 0 8.28004 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393486 0.06401656
24 2000.00 1331.00 99.724791 47.5412 2.29199 16.4142 0.982729 0 8.28368 0.123107 9.38814 0 0 11.6101 2.25195 0.329286 0.257223 0.397168 0.129185
25 500.00 1328.00 99.617943 47.5922 2.29445 16.4318 1.00024 0 8.27775 0.123239 9.39821 0 0 11.6225 2.25437 0.329639 0.257499 0.386704 0.0313077
25 1000.00 1328.00 99.656848 47.5736 2.29355 16.4254 0.994462 0 8.27937 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393488 0.0639399
17 4000.00 1352.00 99.861565 47.4761 2.28885 16.3918 0.957531 0 8.2938 0.122938 9.37528 0 0 11.5942 2.24887 0.328835 0.256871 0.398542 0.266445
25 2000.00 1328.00 99.724727 47.5413 2.29199 16.4142 0.983467 0 8.28302 0.123107 9.38815 0 0 11.6101 2.25195 0.329286 0.257223 0.39717 0.129047
26 500.00 1325.00 99.617983 47.5922 2.29445 16.4318 1.001 0 8.27707 0.123239 9.39821 0 0 11.6225 2.25437 0.329639 0.257499 0.386707 0.0312695
26 1000.00 1325.00 99.656849 47.5736 2.29355 16.4254 0.995214 0 8.2787 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.39349 0.0638633
27 500.00 1322.00 99.618026 47.5922 2.29444 16.4318 1.00176 0 8.27638 0.123239 9.3982 0 0 11.6225 2.25437 0.329638 0.257499 0.386711 0.031231508
18 4000.00 1349.00 99.861468 47.4762 2.28885 16.3918 0.95818 0 8.29322 0.122938 9.37529 0 0 11.5942 2.24887 0.328835 0.256871 0.398543 0.266283
27 1000.00 1322.00 99.656854 47.5736 2.29355 16.4254 0.99598 0 8.27801 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393494 0.063787
28 500.00 1319.00 99.618074 47.5922 2.29444 16.4318 1.00254 0 8.27567 0.123239 9.3982 0 0 11.6225 2.25437 0.329638 0.257499 0.386718 0.0311939
27 2000.00 1322.00 99.724607 47.5413 2.29199 16.4143 0.984984 0 8.28167 0.123107 9.38816 0 0 11.6101 2.25196 0.329286 0.257224 0.397175 0.12877
28 1000.00 1319.00 99.656864 47.5736 2.29355 16.4254 0.99676 0 8.2773 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393502 0.0637116
29 500.00 1316.00 99.618155 47.5921 2.29444 16.4318 1.00334 0 8.27495 0.123239 9.39819 0 0 11.6225 2.25436 0.329638 0.257498 0.386753 0.0311608
