System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
28 4000.00 1119.00 102.635634 1.0000000000000000 1.000000 -1237736.873658 312.085695 42.624728 163.131184 -310.061220 5840.887305 -8.781 -8.781 2.407889 0.000000 1.314 n/a n/a
29 4000.00 1116.00 102.635634 1.0000000000000000 1.000000 -1238226.259936 311.733783 42.607206 163.126330 -310.016629 5840.542365 -8.823 -8.823 2.408880 0.000000 1.325 n/a n/a
30 4000.00 1113.00 102.635634 1.0000000000000000 1.000000 -1238715.631613 311.381121 42.589685 163.121450 -309.971627 5840.196980 -8.865 -8.865 2.409871 0.000000 1.336 n/a n/a
31 4000.00 1110.00 102.635634 1.0000000000000000 1.000000 -1239204.988608 311.027705 42.572165 163.116543 -309.926215 5839.851147 -8.908 -8.908 2.410862 0.000000 1.347 n/a n/a
32 4000.00 1107.00 102.635634 1.0000000000000000 1.000000 -1239694.330843 310.673533 42.554646 163.111610 -309.880392 5839.504865 -8.951 -8.951 2.411855 0.000000 1.359 n/a n/a
33 4000.00 1104.00 102.635634 1.0000000000000000 1.000000 -1240183.658242 310.318600 42.537128 163.106652 -309.834157 5839.158132 -8.994 -8.994 2.412848 0.000000 1.370 n/a n/a
34 4000.00 1101.00 102.635634 1.0000000000000000 1.000000 -1240672.970732 309.962905 42.519611 163.101670 -309.787510 5838.810946 -9.037 -9.037 2.413842 0.000000 1.382 n/a n/a
35 4000.00 1098.00 102.635634 1.0000000000000000 1.000000 -1241162.268239 309.606443 42.502095 163.096664 -309.740451 5838.463305 -9.081 -9.081 2.414837 0.000000 1.393 n/a n/a
36 4000.00 1095.00 102.635634 1.0000000000000000 1.000000 -1241651.550696 309.249211 42.484580 163.091636 -309.692978 5838.115207 -9.124 -9.124 2.415833 0.000000 1.404 n/a n/a
37 4000.00 1092.00 102.635634 1.0000000000000000 1.000000 -1242140.818034 308.891206 42.467066 163.086586 -309.645093 5837.766650 -9.168 -9.168 2.416829 0.000000 1.416 n/a n/a
38 4000.00 1089.00 102.635634 1.0000000000000000 1.000000 -1242630.070190 308.532424 42.449553 163.081514 -309.596794 5837.417633 -9.213 -9.213 2.417826 0.000000 1.428 n/a n/a
39 4000.00 1086.00 102.635634 1.0000000000000000 1.000000 -1243119.307100 308.172863 42.432041 163.076423 -309.548081 5837.068153 -9.257 -9.257 2.418824 0.000000 1.439 n/a n/a
40 4000.00 1083.00 102.635634 1.0000000000000000 1.000000 -1243608.528706 307.812518 42.414531 163.071311 -309.498953 5836.718209 -9.302 -9.302 2.419822 0.000000 1.451 n/a n/a
41 4000.00 1080.00 102.635634 0.9996251137658408 0.999729 -1244115.789613 307.438046 42.396360 163.046639 -309.430539 5835.690614 -9.345 -9.345 2.420608 3.349978 1.463 n/a n/a
42 4000.00 1081.00 102.635634 1.0000000000000000 1.000000 -1243934.667912 307.571852 42.402858 163.067893 -309.465971 5836.484653 -9.332 -9.332 2.420489 0.000000 1.459 n/a n/a
43 4000.00 1080.00 102.635634 0.9996251137656834 0.999729 -1244115.789613 307.438046 42.396360 163.046639 -309.430539 5835.690614 -9.345 -9.345 2.420608 3.349978 1.463 n/a n/a
44 4000.00 1080.10 102.635634 0.9997165336300411 0.999795 -1244095.081784 307.453349 42.397105 163.051575 -309.436797 5835.867445 -9.344 -9.344 2.420627 3.349886 1.463 n/a n/a
45 4000.00 1080.20 102.635634 0.9998079937585931 0.999861 -1244074.370958 307.468653 42.397850 163.056514 -309.443058 5836.044345 -9.343 -9.343 2.420646 3.349794 1.462 n/a n/a
46 4000.00 1080.30 102.635634 0.9998994941889614 0.999927 -1244053.657132 307.483958 42.398595 163.061455 -309.449322 5836.221314 -9.342 -9.342 2.420664 3.349702 1.462 n/a n/a
47 4000.00 1080.40 102.635634 0.9999910349498830 0.999994 -1244032.940304 307.499264 42.399340 163.066399 -309.455588 5836.398353 -9.340 -9.340 2.420683 3.349610 1.461 n/a n/a
48 4000.00 1080.50 102.635634 1.0000000000000000 1.000000 -1244016.201645 307.511630 42.399939 163.067037 -309.457696 5836.426232 -9.339 -9.339 2.420655 0.000000 1.461 n/a n/a
49 4000.00 1080.40 102.635634 0.9999910349542847 0.999994 -1244032.940304 307.499264 42.399340 163.066399 -309.455588 5836.398353 -9.340 -9.340 2.420683 3.349610 1.461 n/a n/a
50 4000.00 1080.80 102.635634 1.0000000000000000 1.000000 -1243967.281456 307.547766 42.401690 163.067551 -309.462662 5836.461286 -9.335 -9.335 2.420555 0.000000 1.460 n/a n/a
51 4000.00 1080.50 102.635634 1.0000000000000000 1.000000 -1244016.201645 307.511630 42.399939 163.067037 -309.457696 5836.426232 -9.339 -9.339 2.420655 0.000000 1.461 n/a n/a
