Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
17 2320.00 1285.15 97.537725 51.3442 1.54812 15.4504 1.15754 0 5.90581 0.092272 4.57259 0 0 6.95116 4.81865 3.17826 0 4.98093
31 12000.00 1373.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
17 4169.00 1075.15 108.729526 64.8612 0.318675 14.3105 0.394356 0 2.01201 0.065152 0.30917 0 0 1.43749 5.19799 2.93236 0 8.16115
17 2080.00 1075.15 106.130332 69.6314 0.254404 14.6989 0.150698 0 0.768866 0.0282671 0.518231 0 0 2.0635 3.4109 3.20361 0 5.27125
31 7000.00 1368.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
31 7000.00 1133.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
17 7020.00 1365.15 108.462033 48.5608 0.912762 15.1021 1.30101 0 6.63781 0.202836 6.89642 0 0 8.11344 3.85388 0.756025 0 7.66298
18 1475.00 1222.15 97.239070 62.115 0.596468 16.2486 0.620218 0 3.16437 0 2.05679 0 0 5.09055 4.01073 1.88196 0 4.21536
18 1613.00 1222.15 95.956064 58.0474 0.854558 18.1333 0.572952 0 2.92321 0 3.23065 0 0 5.87769 4.377 1.53195 0 4.45129
31 1.01 1343.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
32 1500.00 1205.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
32 10000.00 1355.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
32 1030.00 1400.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
31 12000.00 1373.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
32 2000.00 1130.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
32 7000.00 1340.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
32 3000.00 1370.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.6937730
32 12000.00 1370.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
17 3949.00 1241.15 107.205500 50.2773 0.802198 17.723 1.29917 0 6.62839 0.17723 4.02032 0 0 8.93611 2.89164 0.699591 0 6.54511
32 7000.00 1365.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
32 7000.00 1130.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
32 1.01 1340.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
33 1500.00 1202.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
33 10000.00 1352.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
33 1030.00 1397.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
32 12000.00 1370.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
33 2000.00 1127.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
18 4169.00 1072.15 108.749189 64.8495 0.318617 14.3079 0.394285 0 2.01165 0.0651403 0.309114 0 0 1.43723 5.19705 2.93183 0 8.17775
18 2080.00 1072.15 106.135853 69.6277 0.254391 14.6981 0.15069 0 0.768826 0.0282657 0.518204 0 0 2.06339 3.41072 3.20344 0 5.27618
33 16000.00 1532.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
33 12000.00 1367.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
18 1500.00 1047.15 96.345605 74.3968 0.347015 11.4525 0.229407 0 1.17044 0.0695413 0.299616 0 0 1.92865 3.84752 1.546 0.113048 4.59941
33 7000.00 1362.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
33 7000.00 1127.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
19 1613.00 1219.15 95.961189 58.0443 0.854512 18.1323 0.572921 0 2.92306 0 3.23047 0 0 5.87738 4.37677 1.53187 0 4.45639
33 1.01 1337.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
34 1500.00 1199.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
34 1030.00 1394.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.250252 0 4.987996469
33 12000.00 1367.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
18 3949.00 1238.15 107.218991 50.2709 0.802097 17.7207 1.29901 0 6.62756 0.177207 4.01981 0 0 8.93498 2.89128 0.699503 0 6.55687
34 2000.00 1124.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
34 7000.00 1334.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
34 3000.00 1364.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773
34 16000.00 1529.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
34 12000.00 1364.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
34 7000.00 1359.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
34 7000.00 1124.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
34 1.01 1334.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
35 1500.00 1196.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
35 1030.00 1391.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
35 10000.00 1346.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
34 12000.00 1364.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
19 1500.00 1044.15 96.349409 74.3939 0.347001 11.4521 0.229398 0 1.17039 0.0695386 0.299604 0 0 1.92857 3.84737 1.54594 0.113043 4.60318
35 2000.00 1121.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.879812
35 7000.00 1331.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
35 3000.00 1361.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773
35 16000.00 1526.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
35 12000.00 1361.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
35 7000.00 1356.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
35 7000.00 1121.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
20 1475.00 1216.15 97.247664 62.1095 0.596415 16.2472 0.620163 0 3.16409 0 2.0566 0 0 5.0901 4.01038 1.88179 0 4.22382
35 1.01 1331.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
36 1500.00 1193.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
19 3949.00 1235.15 107.232567 50.2646 0.801995 17.7185 1.29884 0 6.62672 0.177185 4.0193 0 0 8.93385 2.89091 0.699414 0 6.5687
36 10000.00 1343.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
19 2320.00 1279.15 97.552258 51.3366 1.54789 15.4481 1.15737 0 5.90493 0.0922582 4.57191 0 0 6.95012 4.81793 3.17778 0 4.99509 5.28132
36 2000.00 1118.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
36 7000.00 1328.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157773
36 16000.00 1523.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
36 12000.00 1358.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
36 7000.00 1353.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
36 7000.00 1118.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
20 2080.00 1066.15 106.146918 69.6205 0.254364 14.6966 0.150675 0 0.768746 0.0282627 0.51815 0 0 2.06318 3.41037 3.20311 0 5.28605
36 1.01 1328.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
37 1030.00 1385.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
37 1500.00 1190.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.305939 4.60695
20 7020.00 1356.15 108.525978 48.5322 0.912224 15.0932 1.30025 0 6.6339 0.202716 6.89236 0 0 8.10866 3.85161 0.755579 0 7.71739
21 1613.00 1213.15 95.971518 58.0381 0.85442 18.1304 0.572859 0 2.92274 0 3.23012 0 0 5.87674 4.3763 1.5317 0 4.46668
37 10000.00 1340.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
36 12000.00 1358.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
37 2000.00 1115.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
37 7000.00 1325.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157773
37 16000.00 1520.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 048874
21 1475.00 1213.15 97.251991 62.1067 0.596389 16.2465 0.620135 0 3.16395 0 2.05651 0 0 5.08987 4.0102 1.88171 0 4.22808.06291
37 7000.00 1115.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
20 3949.00 1232.15 107.246228 50.2582 0.801893 17.7162 1.29868 0 6.62587 0.177162 4.01879 0 0 8.93272 2.89054 0.699325 0 6.5806
37 1.01 1325.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
20 2320.00 1276.15 97.559585 51.3327 1.54777 15.447 1.15728 0 5.90449 0.0922513 4.57157 0 0 6.9496 4.81757 3.17755 0 5.00222
20 4169.00 1066.15 108.788915 64.8258 0.318501 14.3027 0.394141 0 2.01092 0.0651165 0.309001 0 0 1.43671 5.19515 2.93076 0 8.21128
38 1500.00 1187.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
38 10000.00 1337.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
37 12000.00 1355.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
38 2000.00 1112.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
38 7000.00 1322.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
38 3000.00 1352.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773.48874
38 16000.00 1517.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
38 7000.00 1112.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
21 2080.00 1063.15 106.152462 69.6168 0.254351 14.6958 0.150667 0 0.768706 0.0282612 0.518123 0 0 2.06307 3.41019 3.20294 0 5.291
38 1.01 1322.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
39 1030.00 1379.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
39 1500.00 1184.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
39 10000.00 1334.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.264691072
21 7020.00 1353.15 108.547631 48.5225 0.912042 15.0901 1.29999 0 6.63257 0.202676 6.89098 0 0 8.10704 3.85084 0.755429 0 7.7358
22 1475.00 1210.15 97.256338 62.1039 0.596362 16.2457 0.620108 0 3.1638 0 2.05642 0 0 5.08964 4.01002 1.88163 0 4.23236
22 1613.00 1210.15 95.976721 58.0349 0.854374 18.1294 0.572828 0 2.92258 0 3.22995 0 0 5.87642 4.37606 1.53162 0 4.47185
39 2000.00 1109.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798 5.28132
39 7000.00 1319.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
39 3000.00 1349.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773
39 12000.00 1349.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
39 7000.00 1344.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.0629113 0
39 7000.00 1109.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
21 2320.00 1273.15 97.566953 51.3289 1.54766 15.4458 1.1572 0 5.90404 0.0922444 4.57122 0 0 6.94907 4.8172 3.17731 0 5.0094
39 1.01 1319.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
40 1030.00 1376.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
40 1500.00 1181.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
40 10000.00 1331.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
21 4169.00 1063.15 108.808980 64.8138 0.318442 14.3 0.394068 0 2.01054 0.0651045 0.308944 0 0 1.43644 5.1942 2.93022 0 8.22821
39 12000.00 1349.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
22 2080.00 1060.15 106.158012 69.6132 0.254338 14.6951 0.150659 0 0.768665 0.0282598 0.518096 0 0 2.06296 3.41001 3.20277 0 5.29595
40 7000.00 1316.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
40 3000.00 1346.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773
40 12000.00 1346.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
40 16000.00 1511.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
40 7000.00 1106.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
40 1.01 1316.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
22 1500.00 1035.15 96.360851 74.3851 0.34696 11.4507 0.229371 0 1.17025 0.0695303 0.299568 0 0 1.92834 3.84691 1.54575 0.11303 4.61451
22 7020.00 1350.15 108.569458 48.5127 0.911859 15.0871 1.29973 0 6.63124 0.202635 6.8896 0 0 8.10541 3.85007 0.755277 0 7.75435
41 1030.00 1373.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.2502523667
23 1613.00 1207.15 95.981950 58.0317 0.854327 18.1284 0.572797 0 2.92242 0 3.22977 0 0 5.8761 4.37582 1.53154 0 4.47706
41 1500.00 1178.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
41 10000.00 1328.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
40 12000.00 1346.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
41 2000.00 1103.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
41 7000.00 1313.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
22 2320.00 1270.15 97.574361 51.325 1.54754 15.4446 1.15711 0 5.90359 0.0922373 4.57087 0 0 6.94855 4.81684 3.17706 0 5.01661
41 3000.00 1343.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773
41 12000.00 1343.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
41 16000.00 1508.15 99.197747 46.7753 0.685499 17.3391 1.49474 0 7.62618 0.11089 12.6011 0 0 10.8369 2.30852 0.0705661 0.151213 0
41 7000.00 1338.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.06291
41 7000.00 1103.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
41 1.01 1313.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0
22 4169.00 1060.15 108.829180 64.8018 0.318383 14.2974 0.393995 0 2.01017 0.0650924 0.308887 0 0 1.43618 5.19323 2.92967 0 8.24524
42 1030.00 1370.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
42 1500.00 1175.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
23 2080.00 1057.15 106.163569 69.6096 0.254325 14.6943 0.150651 0 0.768625 0.0282583 0.518068 0 0 2.06285 3.40983 3.20261 0 5.30091
42 10000.00 1325.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
22 3949.00 1226.15 107.273811 50.2453 0.801687 17.7117 1.29834 0 6.62417 0.177117 4.01776 0 0 8.93042 2.8898 0.699145 0 6.60462
41 12000.00 1343.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
42 2000.00 1100.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
42 7000.00 1310.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
42 12000.00 1340.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
23 1500.00 1032.15 96.364675 74.3821 0.346946 11.4503 0.229361 0 1.17021 0.0695275 0.299557 0 0 1.92827 3.84676 1.54569 0.113026 4.61829
24 1475.00 1204.15 97.265094 62.0983 0.596308 16.2443 0.620052 0 3.16352 0 2.05624 0 0 5.08918 4.00966 1.88146 0 4.24099.151213 0
24 1613.00 1204.15 95.987206 58.0286 0.854281 18.1274 0.572766 0 2.92226 0 3.2296 0 0 5.87578 4.37558 1.53145 0 4.48229.06291
42 1.01 1310.15 98.887508 51.2704 1.85059 13.4496 2.10594 0 10.7445 0.212363 7.13943 0 0 11.6294 1.48654 0.111238 0 0 0 4.9776
43 1030.00 1367.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
43 1500.00 1172.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
43 10000.00 1322.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
42 12000.00 1340.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
43 2000.00 1097.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
43 7000.00 1307.15 101.809207 50.683 1.03134 16.6979 1.96368 0 10.0187 0.166979 5.88355 0 0 9.41958 2.09215 0.47147 0 1.57157
23 7020.00 1347.15 108.591459 48.5029 0.911674 15.0841 1.29946 0 6.6299 0.202594 6.8882 0 0 8.10377 3.84929 0.755124 0 7.77303
43 12000.00 1337.15 100.322884 51.0352 0.627972 19.3376 1.12924 0 5.7614 0.159485 5.88101 0 0 8.3929 3.52861 0.478455 0.179421 3.48874
43 3000.00 1337.15 100.897586 50.5463 0.852349 16.155 1.86584 0 9.51955 0.158577 8.22616 0 0 9.86148 1.78399 0.336975 0 0.693773
23 4169.00 1057.15 108.849519 64.7897 0.318323 14.2947 0.393921 0 2.0098 0.0650802 0.308829 0 0 1.43591 5.19226 2.92913 0 8.26239
43 7000.00 1332.15 101.798134 49.3133 1.15916 16.798 1.46789 0 7.48919 0.166997 8.09445 0 0 9.9216 3.01577 0.510815 0 2.0629113 0
43 7000.00 1097.15 104.468117 55.4236 0.756212 17.3259 1.32683 0 6.76953 0.153157 1.75173 0 0 4.49898 4.47984 2.53666 0 4.9776
44 1030.00 1364.15 100.877458 49.8526 0.33722 17.1828 1.04271 0 5.31991 0 9.70278 0 0 11.3928 2.91885 0 0 2.25025
23 3949.00 1223.15 107.287734 50.2387 0.801583 17.7094 1.29817 0 6.62331 0.177094 4.01723 0 0 8.92926 2.88943 0.699055 0 6.61674
44 1500.00 1169.15 102.845572 56.7744 1.01122 16.9088 0.639864 0 3.2646 0.165296 3.13091 0 0 8.13842 5.27004 1.39043 0 3.30593
44 10000.00 1319.15 100.124503 49.7381 1.07866 19.1362 1.24795 0 6.36707 0.109863 5.47319 0 0 8.48943 3.58554 0.509366 0 4.26469
24 2080.00 1054.15 106.169132 69.6059 0.254311 14.6935 0.150643 0 0.768585 0.0282568 0.518041 0 0 2.06275 3.40965 3.20244 0 5.30587
43 12000.00 1337.15 100.353634 48.628 0.597886 16.4419 1.33641 0 6.81839 0.109612 8.27075 0 0 9.11776 2.83996 0.41852 0.139507 5.28132
44 2000.00 1094.15 104.512544 64.6047 0.813299 14.2758 0.69661 0 3.55412 0.124387 1.26301 0 0 4.15261 4.38225 1.25344 0 4.8798
