Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
69 10000.00 1290.30 66.015924 48.8187 0.732595 18.8668 0.533159 0 8.05513 9.73635 10.6006 2.16025 0.121348 0 0.303371
72 7000.00 1276.45 83.760440 49.7866 0.667417 17.1516 0.524609 0 6.94947 9.73131 13.0577 1.78338 0.095641 0 0.2391025
70 10000.00 1288.30 64.851548 48.9203 0.738139 18.9091 0.535276 0 8.0967 9.58071 10.5214 2.19303 0.123527 0 0.308818
75 1000.00 1254.46 88.137782 49.8193 0.647598 16.5308 0.558872 0 6.84221 10.3126 13.2524 1.70421 0.090891 0 0.227228
71 10000.00 1286.30 63.731035 49.0218 0.743544 18.9511 0.537306 0 8.13689 9.42712 10.4424 2.22558 0.125699 0 0.314248
77 4000.00 1261.48 86.849599 49.9615 0.657204 16.776 0.538935 0 6.78469 9.77194 13.4477 1.72948 0.0922391 0 0.230598
76 1000.00 1252.45 87.907423 49.8434 0.649295 16.5741 0.559262 0 6.83368 10.2138 13.2858 1.70867 0.0911292 0 0.227823
72 10000.00 1284.29 62.651968 49.1233 0.748812 18.9928 0.539252 0 8.17574 9.27555 10.3636 2.25788 0.127864 0 0.31966
75 7000.00 1270.44 81.275343 49.7257 0.67742 17.5019 0.527664 0 7.04195 9.47861 12.8575 1.83073 0.0985653 0 0.246413
77 1000.00 1250.45 87.679681 49.8675 0.650982 16.6172 0.559647 0 6.82505 10.1157 13.3189 1.71311 0.0913659 0 0.228415
73 10000.00 1282.29 61.612106 49.2247 0.753946 19.0343 0.541117 0 8.21328 9.12596 10.2848 2.28995 0.130022 0 0.325055
79 4000.00 1257.49 86.422858 50.0082 0.660449 16.8588 0.539494 0 6.76566 9.58475 13.5117 1.73802 0.0926946 0 0.231736
78 1000.00 1248.45 87.454524 49.8914 0.652658 16.66 0.560025 0 6.81633 10.0183 13.3519 1.71752 0.0916011 0 0.229003
74 10000.00 1280.29 60.609370 49.3262 0.758947 19.0754 0.542901 0 8.24953 8.97833 10.2062 2.32178 0.132173 0 0.330433
80 4000.00 1255.49 86.213074 50.0313 0.662056 16.8999 0.539765 0 6.75602 9.49219 13.5435 1.74225 0.0929201 0 0.2323
77 7000.00 1266.43 79.683176 49.6886 0.683683 17.7326 0.529589 0 7.10256 9.3123 12.7226 1.86236 0.100535 0 0.251337
79 1000.00 1246.44 87.231918 49.9151 0.654323 16.7025 0.560397 0 6.8075 9.92162 13.3846 1.7219 0.0918349 0 0.229587
75 10000.00 1278.29 59.641823 49.4275 0.763817 19.1164 0.544608 0 8.28452 8.83263 10.1277 2.35337 0.134317 0 0.335793
81 4000.00 1253.50 86.005644 50.0543 0.663653 16.9406 0.540031 0 6.74629 9.40032 13.575 1.74645 0.0931442 0 0.232861
78 7000.00 1264.43 78.905337 49.6711 0.68669 17.8471 0.530519 0 7.13255 9.22977 12.6547 1.8782 0.101526 0 0.253815
80 1000.00 1244.44 87.011834 49.9388 0.655978 16.7447 0.560764 0 6.79858 9.82563 13.4172 1.72626 0.0920671 0 0.230168
76 10000.00 1276.29 58.707665 49.5288 0.76856 19.157 0.546238 0 8.31827 8.68883 10.0493 2.38473 0.136455 0 0.341137
82 4000.00 1251.50 85.800539 50.0772 0.665239 16.9811 0.540291 0 6.73648 9.30914 13.6063 1.75063 0.0933669 0 0.233417
79 7000.00 1262.42 78.139198 49.6543 0.689612 17.9611 0.531428 0 7.16234 9.14767 12.5866 1.89406 0.102521 0 0.256303
81 1000.00 1242.43 86.794240 49.9623 0.657623 16.7867 0.561124 0 6.78956 9.73034 13.4495 1.73059 0.092298 0 0.230745
77 10000.00 1274.28 57.805216 49.6301 0.773176 19.1974 0.547795 0 8.35081 8.54691 9.97104 2.41586 0.138585 0 0.346462
83 4000.00 1249.51 85.597731 50.0999 0.666815 17.0213 0.540546 0 6.72658 9.21865 13.6374 1.75478 0.0935881 0 0.23397
80 7000.00 1260.42 75.710671 49.6646 0.704437 17.953 0.539438 0 7.31558 9.11686 12.3929 1.92874 0.105329 0 0.264525
82 1000.00 1240.43 86.579107 49.9857 0.659257 16.8284 0.561479 0 6.78044 9.63574 13.4816 1.73489 0.0925273 0 0.231318
84 4000.00 1247.51 85.397194 50.1226 0.668381 17.0613 0.540796 0 6.7166 9.12884 13.6684 1.7589 0.0938079 0 0.23452
81 7000.00 1258.42 73.280592 49.6761 0.720271 17.9347 0.547912 0 7.47869 9.09037 12.1908 1.96447 0.108294 0 0.2732961
83 1000.00 1238.43 86.366405 50.009 0.660881 16.8698 0.561827 0 6.77124 9.54185 13.5136 1.73916 0.0927552 0 0.231888
85 4000.00 1245.51 85.198900 50.1451 0.669937 17.101 0.541041 0 6.70654 9.03973 13.6991 1.76299 0.0940262 0 0.235066
82 7000.00 1256.42 70.989628 49.6865 0.736074 17.9168 0.556221 0 7.64074 9.06357 11.9915 1.99964 0.111259 0 0.282116
84 1000.00 1236.42 86.156104 50.0321 0.662494 16.911 0.56217 0 6.76194 9.44865 13.5453 1.7434 0.0929816 0 0.232454
86 4000.00 1243.52 85.002824 50.1674 0.671482 17.1405 0.54128 0 6.69641 8.95129 13.7296 1.76706 0.0942431 0 0.235608
83 7000.00 1254.41 68.825559 49.6956 0.751859 17.8995 0.564372 0 7.80176 9.03639 11.7949 2.03425 0.114225 0 0.290987
85 1000.00 1234.42 85.948176 50.0552 0.664097 16.9519 0.562508 0 6.75255 9.35616 13.5768 1.74762 0.0932065 0 0.233016
87 4000.00 1241.52 84.808937 50.1897 0.673017 17.1797 0.541515 0 6.68619 8.86355 13.7599 1.7711 0.0944586 0 0.236146
84 7000.00 1252.41 66.777416 49.7036 0.767642 17.8827 0.572373 0 7.96179 9.00875 11.6011 2.06835 0.117192 0 0.299912
86 1000.00 1232.42 85.742593 50.078 0.665689 16.9926 0.56284 0 6.74308 9.26437 13.6082 1.75181 0.09343 0 0.233575
88 4000.00 1239.53 83.595848 50.2758 0.682784 17.1027 0.546482 0 6.72653 8.75295 13.7902 1.7833 0.0955417 0 0.239573
85 7000.00 1250.41 64.814182 49.7184 0.783974 17.8632 0.580336 0 8.11894 8.96794 11.4193 2.10212 0.120186 0 0.308996
87 1000.00 1230.41 85.539327 50.1008 0.667271 17.033 0.563166 0 6.73351 9.17327 13.6393 1.75598 0.093652 0 0.23413
89 4000.00 1237.53 82.277341 50.3704 0.693725 17.0097 0.552099 0 6.77333 8.63979 13.8211 1.79631 0.0967416 0 0.243412
86 7000.00 1248.40 62.901467 49.7514 0.801647 17.8362 0.588417 0 8.27044 8.89654 11.2619 2.13579 0.123241 0 0.3183921
90 4000.00 1235.53 80.999919 50.4643 0.704666 16.9169 0.557691 0 6.81936 8.52754 13.8524 1.80897 0.0979342 0 0.247251
83 10000.00 1262.27 50.667997 49.9638 0.835082 19.2119 0.573186 0 8.94211 8.10708 9.1078 2.61449 0.155881 0 0.395266
89 1000.00 1226.41 85.139637 50.1459 0.670403 17.1129 0.563802 0 6.71412 8.99318 13.701 1.76422 0.0940917 0 0.235229
87 7000.00 1246.40 61.084849 49.7838 0.819391 17.8093 0.596379 0 8.42085 8.82475 11.107 2.16889 0.1263 0 0.327861
91 4000.00 1233.54 79.762383 50.5575 0.715599 16.8245 0.563257 0 6.86462 8.41633 13.8841 1.82126 0.0991188 0 0.251087
84 10000.00 1260.27 49.476204 49.9996 0.848183 19.2026 0.57826 0 9.0619 8.05186 8.94992 2.6481 0.159125 0 0.404787
90 1000.00 1224.40 84.943158 50.1683 0.671954 17.1525 0.564112 0 6.7043 8.90418 13.7315 1.7683 0.0943093 0 0.235773
88 7000.00 1244.40 59.356992 49.8155 0.837215 17.7825 0.604227 0 8.57021 8.75259 10.9546 2.20144 0.129364 0 0.337405
92 4000.00 1231.54 78.563435 50.6499 0.72652 16.7325 0.568794 0 6.9091 8.30622 13.9163 1.83319 0.100295 0 0.254919
85 10000.00 1258.27 48.308666 50.0322 0.861866 19.1939 0.583361 0 9.18159 7.99402 8.79618 2.68187 0.162438 0 0.41457
89 7000.00 1242.39 57.711242 49.8466 0.85513 17.7557 0.611966 0 8.71855 8.68008 10.8046 2.23346 0.132435 0 0.347026
93 4000.00 1229.55 77.401719 50.7416 0.737424 16.6408 0.574303 0 6.95282 8.1973 13.9489 1.84475 0.101462 0 0.258745
92 1000.00 1220.40 83.155139 50.3044 0.686402 17.0684 0.571597 0 6.7551 8.69533 13.789 1.78929 0.0960007 0 0.240843
86 10000.00 1256.27 47.031291 50.0387 0.879851 19.1801 0.589516 0 9.30559 7.91801 8.67712 2.71839 0.166147 0 0.42583
90 7000.00 1240.39 56.141542 49.877 0.873146 17.7291 0.619601 0 8.8659 8.60723 10.657 2.26496 0.135513 0 0.356729
94 4000.00 1227.55 76.275858 50.8324 0.748309 16.5494 0.579782 0 6.99577 8.08959 13.9819 1.85593 0.10262 0 0.262564
93 1000.00 1218.39 81.885786 50.3993 0.697043 16.9778 0.577376 0 6.80084 8.58219 13.8173 1.80328 0.0972181 0 0.244576
87 10000.00 1254.26 45.704303 50.043 0.900224 19.1629 0.596182 0 9.43012 7.82192 8.57574 2.75801 0.170187 0 0.438193
91 7000.00 1238.39 54.642353 49.9066 0.891275 17.7025 0.627135 0 9.0123 8.53406 10.5118 2.29595 0.138599 0 0.366517
94 1000.00 1216.39 80.655487 50.4935 0.707675 16.8875 0.583128 0 6.8458 8.47002 13.846 1.81694 0.0984291 0 0.2483076
88 10000.00 1252.26 44.436798 50.046 0.92078 19.145 0.60282 0 9.55378 7.72599 8.47693 2.79717 0.174245 0 0.450692
92 7000.00 1236.38 53.208583 49.9354 0.909529 17.6761 0.634576 0 9.15778 8.46058 10.3688 2.32646 0.141694 0 0.376393
95 1000.00 1214.38 79.463045 50.587 0.718295 16.7975 0.588852 0 6.88998 8.35892 13.8751 1.83027 0.099633 0 0.252033
89 10000.00 1250.26 43.225608 50.048 0.941508 19.1267 0.609424 0 9.67658 7.63043 8.38039 2.83585 0.178321 0 0.463321
97 4000.00 1221.56 71.216846 51.0311 0.792253 16.3455 0.603053 0 7.28555 7.82481 13.8074 1.91918 0.108561 0 0.281216
90 10000.00 1248.26 42.067667 50.0488 0.962392 19.108 0.615991 0 9.79858 7.53539 8.28581 2.87404 0.182412 0 0.476074
97 1000.00 1210.38 77.186612 50.772 0.739479 16.6186 0.600208 0 6.97602 8.1402 13.9344 1.85592 0.102018 0 0.259466
98 4000.00 1219.56 68.968296 51.0685 0.811415 16.305 0.613405 0 7.44657 7.75761 13.6423 1.95187 0.11154 0 0.29038549
95 7000.00 1230.37 49.254090 50.0154 0.965206 17.5978 0.656384 0 9.58923 8.23849 9.95309 2.41527 0.151054 0 0.406612
99 1000.00 1206.37 75.045991 50.9538 0.760572 16.4412 0.61144 0 7.05899 7.92641 13.9948 1.8802 0.104371 0 0.266867
100 4000.00 1215.57 64.842814 51.1422 0.849677 16.224 0.633633 0 7.76532 7.62259 13.3197 2.01513 0.117489 0 0.30886
100 1000.00 1204.37 74.023336 51.0436 0.77108 16.353 0.617009 0 7.09934 7.82143 14.0255 1.89183 0.105534 0 0.270554
101 4000.00 1213.58 62.946013 51.1784 0.868788 16.1835 0.643519 0 7.92308 7.55477 13.1621 2.04572 0.120459 0 0.318167
97 7000.00 1226.37 46.864672 50.0617 1.00332 17.5469 0.670566 0 9.8734 8.08914 9.68687 2.47256 0.157384 0 0.427344
101 1000.00 1202.36 73.030757 51.1325 0.78156 16.2652 0.622547 0 7.13895 7.71775 14.0565 1.90312 0.106689 0 0.274231
102 4000.00 1211.58 61.148300 51.2143 0.887894 16.143 0.653259 0 8.07978 7.48675 13.007 2.07563 0.123425 0 0.327521
102 1000.00 1200.36 72.067028 51.2207 0.792011 16.1777 0.628054 0 7.17783 7.61537 14.0877 1.91408 0.107835 0 0.277899
103 4000.00 1209.58 59.442106 51.2498 0.907 16.1024 0.662856 0 8.23542 7.41855 12.8542 2.10488 0.126389 0 0.3369229
103 1000.00 1198.36 71.130968 51.3081 0.802434 16.0906 0.63353 0 7.21599 7.51428 14.1191 1.92469 0.108973 0 0.281556
99 7000.00 1222.36 44.467955 50.0682 1.04728 17.4905 0.686057 0 10.1557 7.91343 9.47922 2.53407 0.164325 0 0.450377
97 10000.00 1234.24 35.218168 50.0254 1.11258 18.9709 0.660832 0 10.6326 6.89064 7.66511 3.12741 0.211423 0 0.5686652
105 1000.00 1194.35 69.337363 51.4804 0.823191 15.9175 0.644393 0 7.29019 7.31598 14.1828 1.94493 0.111222 0 0.288839
105 4000.00 1205.59 56.277635 51.3198 0.945234 16.0212 0.681641 0 8.54357 7.28159 12.5558 2.16139 0.132307 0 0.355867
106 1000.00 1192.34 68.477691 51.5653 0.833525 15.8315 0.64978 0 7.32625 7.21875 14.215 1.95455 0.112334 0 0.292465
101 7000.00 1218.35 42.075871 50.0369 1.098 17.4233 0.703174 0 10.4339 7.70429 9.3413 2.59986 0.171922 0 0.475981254
107 1000.00 1190.34 67.641433 51.6495 0.84383 15.7458 0.655138 0 7.36164 7.12279 14.2475 1.96385 0.113437 0 0.296081
100 10000.00 1228.24 32.827998 50.0003 1.17899 18.9104 0.679448 0 10.9805 6.62667 7.41668 3.22867 0.22403 0 0.610069
107 4000.00 1201.60 53.405414 51.3885 0.983532 15.9399 0.699902 0 8.8476 7.14393 12.2664 2.21533 0.138215 0 0.3750066
101 10000.00 1226.23 32.090187 49.99 1.20139 18.8901 0.685577 0 11.0953 6.54037 7.33585 3.26148 0.228253 0 0.624095
103 7000.00 1214.35 39.893869 50.0015 1.1493 17.3561 0.72007 0 10.7095 7.50009 9.20643 2.66345 0.179543 0 0.50201582
102 10000.00 1224.23 31.379306 49.9787 1.22393 18.8698 0.691668 0 11.2096 6.45492 7.25597 3.29382 0.232487 0 0.638234
110 1000.00 1184.33 65.263915 51.8973 0.87457 15.4909 0.671045 0 7.46385 6.84233 14.3463 1.9898 0.116693 0 0.306867
109 4000.00 1197.61 50.786535 51.4559 1.02194 15.8584 0.717667 0 9.14752 7.00563 11.986 2.26676 0.144114 0 0.394343
103 10000.00 1222.23 30.693988 49.9665 1.24661 18.8495 0.697722 0 11.3232 6.3703 7.17701 3.32569 0.23673 0 0.652484
111 1000.00 1182.33 64.512300 51.9784 0.88476 15.4066 0.676293 0 7.49663 6.75127 14.3797 1.99782 0.117762 0 0.310442
105 7000.00 1210.34 37.896545 49.9621 1.20119 17.2889 0.736753 0 10.9827 7.30069 9.07451 2.72488 0.187188 0 0.528474
112 1000.00 1180.32 63.779804 52.0587 0.894921 15.3227 0.681515 0 7.5288 6.6614 14.4133 2.00552 0.118822 0 0.314007
106 7000.00 1208.34 36.960277 49.9409 1.22735 17.2553 0.745019 0 11.1184 7.20274 9.00962 2.75481 0.191018 0 0.541861
113 1000.00 1178.32 63.065690 52.1382 0.905054 15.2392 0.686712 0 7.56034 6.5727 14.4472 2.01292 0.119873 0 0.317563
106 10000.00 1216.22 28.779015 49.9241 1.31545 18.7884 0.715668 0 11.661 6.12145 6.94537 3.41861 0.249514 0 0.6959
114 1000.00 1176.32 62.369256 52.217 0.915161 15.1559 0.691883 0 7.59129 6.48515 14.4813 2.02001 0.120916 0 0.321109
107 10000.00 1214.22 28.183938 49.9081 1.33866 18.7681 0.72158 0 11.7725 6.04014 6.86984 3.44869 0.253794 0 0.710594
115 1000.00 1174.31 61.689835 52.2951 0.92524 15.073 0.697029 0 7.62163 6.39873 14.5157 2.02679 0.121951 0 0.324646
108 7000.00 1204.33 35.200610 49.8956 1.2801 17.1882 0.761402 0 11.3881 7.01022 8.88192 2.81313 0.198692 0 0.568948
108 10000.00 1212.22 27.608782 49.8911 1.36202 18.7478 0.727457 0 11.8835 5.95964 6.79513 3.47833 0.258082 0 0.725397
116 1000.00 1172.31 61.026791 52.3724 0.935292 14.9905 0.702151 0 7.65138 6.31344 14.5503 2.03327 0.122978 0 0.328173
114 4000.00 1187.63 45.147945 51.6193 1.11869 15.6539 0.760073 0 9.87948 6.65719 11.3225 2.38478 0.15883 0 0.443593
109 7000.00 1202.33 34.372969 49.8716 1.30669 17.1547 0.769522 0 11.5221 6.91562 8.81907 2.84154 0.202536 0 0.582648
109 10000.00 1210.22 27.052618 49.8733 1.38551 18.7275 0.7333 0 11.994 5.87994 6.72121 3.50755 0.262378 0 0.74031
117 1000.00 1170.31 60.379521 52.449 0.945319 14.9083 0.707249 0 7.68056 6.22924 14.5851 2.03945 0.123996 0 0.331691
115 4000.00 1185.63 44.151463 51.6511 1.13821 15.6129 0.768231 0 10.0228 6.58707 11.196 2.40662 0.161769 0 0.453605
118 1000.00 1168.30 59.747450 52.5249 0.955319 14.8264 0.712323 0 7.70916 6.14612 14.6201 2.04534 0.125006 0 0.33523
116 4000.00 1183.64 43.192803 51.6827 1.1578 15.5718 0.776288 0 10.1651 6.51681 11.0716 2.4279 0.164707 0 0.463673
111 10000.00 1206.21 25.993824 49.8349 1.4329 18.687 0.744887 0 12.2133 5.72292 6.57569 3.5647 0.270995 0 0.770465
119 1000.00 1166.30 59.130031 52.6001 0.965294 14.7448 0.717375 0 7.73719 6.06407 14.6554 2.05093 0.126008 0 0.33875
117 4000.00 1181.64 42.269805 51.7141 1.17746 15.5306 0.784245 0 10.3063 6.44642 10.9491 2.44861 0.167644 0 0.473798
112 10000.00 1204.21 25.489598 49.8144 1.4568 18.6669 0.750632 0 12.3222 5.64559 6.50406 3.59266 0.275315 0 0.785706
120 1000.00 1164.29 57.502199 52.6537 0.986693 14.6939 0.728741 0 7.88554 5.96872 14.5276 2.0777 0.12902 0 0.348288
112 7000.00 1196.32 32.076470 49.7937 1.38733 17.0543 0.793606 0 11.9211 6.63826 8.63441 2.92382 0.214091 0 0.624362
118 4000.00 1179.64 41.380469 51.7452 1.19719 15.4894 0.792104 0 10.4465 6.3759 10.8287 2.46877 0.17058 0 0.48398
113 10000.00 1202.21 25.001163 49.793 1.48084 18.6467 0.756344 0 12.4306 5.56902 6.43317 3.6202 0.279642 0 0.801056
121 1000.00 1162.29 56.046287 52.7045 1.00685 14.641 0.739454 0 8.02474 5.88231 14.4101 2.10185 0.13184 0 0.357335
113 7000.00 1194.31 31.367651 49.766 1.41449 17.0209 0.801545 0 12.053 6.54789 8.5741 2.9503 0.21795 0 0.638471
114 10000.00 1200.21 24.527830 49.7707 1.50501 18.6267 0.762025 0 12.5385 5.49321 6.36301 3.64734 0.283977 0 0.816514
119 4000.00 1177.65 40.522940 51.7761 1.21702 15.4482 0.799868 0 10.5857 6.30524 10.7102 2.48837 0.173516 0 0.494222
114 7000.00 1192.31 30.684718 49.7373 1.44179 16.9876 0.809441 0 12.1845 6.45854 8.51438 2.97631 0.221812 0 0.652681
115 10000.00 1198.21 24.068950 49.7475 1.52933 18.6067 0.767675 0 12.6459 5.41816 6.29356 3.67408 0.288319 0 0.832081
123 1000.00 1158.28 53.331828 52.8038 1.04705 14.5353 0.760526 0 8.30099 5.71246 14.1787 2.14814 0.137463 0 0.375523
115 7000.00 1190.31 30.026348 49.7077 1.46922 16.9543 0.817293 0 12.3154 6.37019 8.45525 3.00187 0.225677 0 0.666992
116 10000.00 1196.20 23.622196 49.7615 1.55486 18.5687 0.772818 0 12.7242 5.33195 6.23671 3.70814 0.292875 0 0.847818
124 1000.00 1156.28 52.064633 52.8523 1.06711 14.4825 0.77089 0 8.43807 5.629 14.0647 2.17031 0.140266 0 0.384663
121 4000.00 1173.66 38.896526 51.8373 1.25693 15.3655 0.815117 0 10.8608 6.16353 10.479 2.52596 0.179388 0 0.514887
117 10000.00 1194.20 23.187139 49.7907 1.5811 18.5246 0.777734 0 12.7908 5.24151 6.18492 3.74456 0.297521 0 0.863726
116 7000.00 1188.30 29.391300 49.6773 1.4968 16.9211 0.825104 0 12.4459 6.28282 8.3967 3.02698 0.229545 0 0.681403
125 1000.00 1154.28 50.852312 52.9002 1.08713 14.4298 0.781142 0 8.57445 5.54648 13.952 2.19184 0.143064 0 0.393833
118 10000.00 1192.20 22.764465 49.8199 1.60756 18.4802 0.782623 0 12.8566 5.15214 6.13335 3.78061 0.302182 0 0.879763
122 4000.00 1171.66 38.124542 51.8676 1.27704 15.3241 0.822606 0 10.9967 6.09248 10.3663 2.54395 0.182323 0 0.525313
126 1000.00 1152.27 49.691405 52.9473 1.10712 14.3771 0.791284 0 8.71015 5.46491 13.8404 2.21274 0.145857 0 0.403034
119 10000.00 1190.20 22.353804 49.8488 1.63423 18.4356 0.78749 0 12.9217 5.06393 6.08198 3.81635 0.306859 0 0.895925
123 4000.00 1169.66 37.378148 51.8978 1.29725 15.2826 0.830006 0 11.1315 6.02131 10.2555 2.56142 0.18526 0 0.535803
118 7000.00 1184.30 28.186612 49.6138 1.55236 16.8549 0.840601 0 12.7054 6.11097 8.28125 3.07588 0.237288 0 0.710526
128 1000.00 1148.27 47.511395 53.0395 1.14702 14.2718 0.811246 0 8.97953 5.30449 13.6207 2.25267 0.151427 0 0.421527
124 4000.00 1167.67 36.656041 51.9278 1.31757 15.2411 0.837319 0 11.2652 5.95001 10.1466 2.57837 0.188197 0 0.546358
120 10000.00 1188.19 21.954682 49.8774 1.66109 18.3905 0.792335 0 12.9861 4.97687 6.03081 3.85178 0.311552 0 0.912212
119 7000.00 1182.30 27.614869 49.5807 1.58035 16.8219 0.848289 0 12.8344 6.02647 8.22433 3.09968 0.241164 0 0.725237
129 1000.00 1146.26 46.486683 53.0846 1.16693 14.2192 0.82107 0 9.11323 5.22563 13.5124 2.27172 0.154203 0 0.430819
125 4000.00 1165.67 35.957003 51.9576 1.33801 15.1995 0.844548 0 11.3977 5.87858 10.0396 2.59481 0.191134 0 0.55698
130 1000.00 1144.26 45.502121 53.129 1.18682 14.1667 0.830792 0 9.24626 5.14764 13.4053 2.29018 0.156974 0 0.440141
121 10000.00 1186.19 21.566649 49.9058 1.68816 18.3452 0.79716 0 13.0498 4.89094 5.97986 3.88688 0.316259 0 0.928625
120 7000.00 1180.29 27.062232 49.5469 1.60847 16.789 0.855937 0 12.963 5.94288 8.16792 3.12307 0.245041 0 0.740047
126 4000.00 1163.68 35.279891 51.9872 1.35857 15.1579 0.851692 0 11.5291 5.80703 9.93443 2.61075 0.194073 0 0.56767
131 1000.00 1142.26 44.555416 53.1728 1.20669 14.1143 0.840412 0 9.37865 5.07051 13.2992 2.30805 0.15974 0 0.449493
122 10000.00 1184.19 21.189278 49.934 1.71543 18.2994 0.801965 0 13.1127 4.80614 5.92912 3.92166 0.320982 0 0.945163
132 1000.00 1140.25 43.644446 53.2159 1.22654 14.0619 0.849934 0 9.51038 4.99423 13.1942 2.32535 0.162501 0 0.458875
121 7000.00 1178.29 26.527806 49.5122 1.63671 16.7562 0.863546 0 13.091 5.86021 8.11202 3.14605 0.248921 0 0.754956
128 4000.00 1159.68 33.987235 52.0462 1.40009 15.0745 0.865735 0 11.7884 5.66356 9.72966 2.64113 0.199956 0 0.58926
133 1000.00 1138.25 42.767244 53.2584 1.24636 14.0096 0.859358 0 9.64146 4.91879 13.0902 2.34207 0.165256 0 0.468287
123 10000.00 1182.19 20.822161 49.9618 1.74291 18.2534 0.80675 0 13.175 4.72246 5.8786 3.95613 0.325719 0 0.961828
122 7000.00 1176.29 26.010746 49.4767 1.66509 16.7235 0.871116 0 13.2187 5.77843 8.05661 3.16863 0.252802 0 0.769964
129 4000.00 1157.69 33.369739 52.0755 1.42107 15.0328 0.872636 0 11.9162 5.59163 9.63003 2.65559 0.202901 0 0.600164
134 1000.00 1136.24 41.921982 53.3003 1.26617 13.9574 0.868686 0 9.77189 4.84416 12.9873 2.35823 0.168005 0 0.477729
124 10000.00 1180.19 20.464913 49.9894 1.77059 18.207 0.811516 0 13.2366 4.63989 5.82831 3.99028 0.330471 0 0.978618
123 7000.00 1174.28 25.510259 49.4405 1.6936 16.6909 0.878647 0 13.3458 5.69753 8.00167 3.19081 0.256685 0 0.785073
135 1000.00 1134.24 41.106964 53.3416 1.28596 13.9052 0.877919 0 9.90168 4.77035 12.8853 2.37384 0.170749 0 0.4872
125 10000.00 1178.18 20.117166 50.0168 1.79849 18.1602 0.816265 0 13.2975 4.55841 5.77825 4.0241 0.335236 0 0.995534
124 7000.00 1172.28 25.025598 49.4034 1.72224 16.6584 0.88614 0 13.4725 5.6175 7.9472 3.2126 0.26057 0 0.80027496702
132 4000.00 1151.70 31.622032 52.1629 1.48491 14.9073 0.892872 0 12.2922 5.37512 9.34209 2.69612 0.211751 0 0.633335
137 1000.00 1130.23 39.561444 53.4223 1.32549 13.8012 0.896105 0 10.1593 4.62511 12.6844 2.40343 0.176221 0 0.506233
125 7000.00 1170.28 24.556058 49.3656 1.75101 16.626 0.893595 0 13.5988 5.53832 7.89317 3.234 0.264456 0 0.815576
133 4000.00 1149.70 31.071739 52.1919 1.50653 14.8654 0.899465 0 12.415 5.30271 9.24973 2.70871 0.214708 0 0.644551
138 1000.00 1128.23 38.828094 53.4618 1.34523 13.7494 0.90506 0 10.2872 4.55365 12.5854 2.41744 0.178949 0 0.515795
127 10000.00 1174.18 19.448789 50.0706 1.8549 18.0658 0.825709 0 13.4174 4.3987 5.67886 4.09079 0.344808 0 1.02975
134 4000.00 1147.71 30.536360 52.2208 1.52832 14.8235 0.905985 0 12.5364 5.23017 9.15918 2.72085 0.217669 0 0.655852
139 1000.00 1126.23 38.119277 53.5007 1.36496 13.6976 0.913926 0 10.4144 4.48295 12.4873 2.43092 0.181672 0 0.525386
135 4000.00 1145.71 30.015214 52.2496 1.55031 14.7815 0.912433 0 12.6565 5.15752 9.07044 2.73255 0.220635 0 0.667239
140 1000.00 1124.22 37.433789 53.5391 1.38468 13.6459 0.922702 0 10.541 4.41301 12.3901 2.44389 0.184389 0 0.535007
136 4000.00 1143.72 29.507648 52.2783 1.57251 14.7395 0.91881 0 12.7752 5.08475 8.98351 2.74382 0.223607 0 0.678717
128 7000.00 1164.27 23.231700 49.2476 1.83803 16.5295 0.915738 0 13.9748 5.3058 7.73363 3.29602 0.276123 0 0.862069
137 4000.00 1141.72 29.013031 52.307 1.59491 14.6975 0.925118 0 12.8925 5.01186 8.89838 2.75466 0.226585 0 0.690287
129 7000.00 1162.26 22.816355 49.2068 1.86728 16.4976 0.923045 0 14.0992 5.22992 7.68125 3.31598 0.280014 0 0.877762
142 1000.00 1120.22 36.128376 53.6143 1.42407 13.543 0.939992 0 10.7921 4.27532 12.1985 2.46834 0.189807 0 0.554338
130 10000.00 1168.17 18.509240 50.1491 1.94109 17.9216 0.839751 0 13.5922 4.1671 5.53168 4.18842 0.359266 0 1.08202
138 4000.00 1139.72 28.530745 52.3354 1.61755 14.6555 0.931359 0 13.0084 4.93886 8.81507 2.76509 0.229571 0 0.701956
130 7000.00 1160.26 22.413154 49.1654 1.89665 16.4659 0.930317 0 14.2232 5.15482 7.62924 3.3356 0.283907 0 0.893552
143 1000.00 1118.21 35.506405 53.6511 1.44375 13.4917 0.948508 0 10.9167 4.20756 12.1041 2.47984 0.192508 0 0.564048
139 4000.00 1137.73 28.060172 52.3637 1.64044 14.6135 0.937538 0 13.1229 4.86575 8.73359 2.77513 0.232566 0 0.713728
131 10000.00 1166.17 18.211687 50.1747 1.97025 17.8728 0.844401 0 13.6491 4.09198 5.48315 4.22032 0.364111 0 1.0997
131 7000.00 1158.26 22.021594 49.1232 1.92613 16.4343 0.937552 0 14.3467 5.08051 7.57759 3.35488 0.287801 0 0.90944
144 1000.00 1116.21 34.903665 53.6874 1.46342 13.4406 0.956938 0 11.0407 4.1405 12.0105 2.49085 0.195203 0 0.573789
140 4000.00 1135.73 27.600660 52.3916 1.66359 14.5715 0.943659 0 13.236 4.79253 8.65396 2.78478 0.235571 0 0.72561
