Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
59 4000.00 1297.41 91.428616 49.4925 0.624289 15.9358 0.531278 0 6.94723 11.6877 12.7986 1.64287 0.0876195 0 0.219049
53 10000.00 1322.33 81.849196 48.8863 0.661891 17.0356 0.512325 0 7.4228 11.4541 11.8243 1.80236 0.0978743 0 0.244686
62 1000.00 1280.50 91.658972 49.467 0.62272 15.8958 0.551567 0 6.95139 11.7691 12.7637 1.63874 0.0873993 0 0.218498
60 7000.00 1300.49 89.612580 49.6753 0.636941 16.2587 0.516281 0 6.89094 10.9582 13.0526 1.67616 0.0893952 0 0.223488
60 4000.00 1295.41 91.161928 49.5184 0.626115 15.9824 0.531682 0 6.93968 11.5808 12.8346 1.64767 0.0878758 0 0.21969
54 10000.00 1320.33 80.909634 48.852 0.666101 17.1625 0.513479 0 7.4594 11.3648 11.7566 1.82018 0.0990108 0 0.247527
61 7000.00 1298.48 89.366344 49.7003 0.638696 16.3035 0.516586 0 6.88222 10.8562 13.0873 1.68078 0.0896415 0 0.224104
63 1000.00 1278.50 91.388113 49.493 0.624566 15.9429 0.552055 0 6.9444 11.6606 12.8 1.64359 0.0876583 0 0.219146
61 4000.00 1293.42 90.898328 49.5441 0.627931 16.0288 0.53208 0 6.93201 11.4745 12.8704 1.65245 0.0881307 0 0.220327
55 10000.00 1318.33 79.985965 48.8184 0.670242 17.2887 0.514609 0 7.4958 11.2759 11.6885 1.83803 0.100154 0 0.250386
62 7000.00 1296.48 89.122923 49.7252 0.64044 16.3481 0.516884 0 6.8734 10.7548 13.1219 1.68537 0.0898863 0 0.224716
64 1000.00 1276.50 91.120418 49.5189 0.626401 15.9897 0.552537 0 6.93729 11.5528 12.836 1.64842 0.0879159 0 0.21979
62 4000.00 1291.42 90.637773 49.5697 0.629736 16.0748 0.53247 0 6.92423 11.3689 12.9059 1.6572 0.088384 0 0.22096
56 10000.00 1316.33 79.077687 48.7856 0.674311 17.4145 0.515715 0 7.532 11.1875 11.6201 1.85592 0.101305 0 0.253261
65 1000.00 1274.49 90.855839 49.5446 0.628225 16.0363 0.553011 0 6.93007 11.4457 12.8718 1.65322 0.0881719 0 0.22043
63 7000.00 1294.48 88.882279 49.75 0.642174 16.3923 0.517176 0 6.86449 10.6541 13.1562 1.68993 0.0901297 0 0.225324
57 10000.00 1314.33 78.184319 48.7536 0.67831 17.5396 0.516798 0 7.56799 11.0994 11.5512 1.87386 0.102462 0 0.256155
63 4000.00 1289.43 90.380219 49.5952 0.631531 16.1207 0.532855 0 6.91634 11.264 12.9413 1.66192 0.0886359 0 0.22159
64 7000.00 1292.47 88.644378 49.7746 0.643897 16.4363 0.517463 0 6.85548 10.5541 13.1903 1.69447 0.0903716 0 0.225929
66 1000.00 1272.49 90.594332 49.5703 0.630038 16.0826 0.553479 0 6.92273 11.3393 12.9074 1.658 0.0884264 0 0.221066
58 10000.00 1312.32 77.305404 48.7223 0.682236 17.6642 0.517857 0 7.60379 11.0118 11.482 1.89183 0.103627 0 0.259068
64 4000.00 1287.43 90.125625 49.6205 0.633315 16.1662 0.533233 0 6.90835 11.1598 12.9765 1.66662 0.0888863 0 0.222216
59 10000.00 1310.32 76.440505 48.6918 0.68609 17.7882 0.518894 0 7.63939 10.9246 11.4124 1.90985 0.1048 0 0.26199999
65 7000.00 1290.47 88.409183 49.7992 0.64561 16.4801 0.517743 0 6.84637 10.4548 13.2242 1.69897 0.090612 0 0.22653
65 4000.00 1285.43 89.873949 49.6457 0.635088 16.2115 0.533604 0 6.90024 11.0563 13.0114 1.67128 0.0891352 0 0.222838
60 10000.00 1308.32 75.589201 48.6621 0.689869 17.9117 0.519908 0 7.6748 10.8377 11.3424 1.92791 0.10598 0 0.26495
66 7000.00 1288.47 88.176659 49.8235 0.647313 16.5235 0.518018 0 6.83716 10.3562 13.2579 1.70345 0.0908509 0 0.227127
66 4000.00 1283.44 89.625153 49.6708 0.636851 16.2565 0.53397 0 6.89203 10.9534 13.0462 1.67592 0.0893826 0 0.223457
68 1000.00 1268.48 90.080361 49.6211 0.633633 16.1743 0.554394 0 6.90771 11.1285 12.978 1.66746 0.0889309 0 0.222327
61 10000.00 1306.32 74.751094 48.6331 0.693575 18.0347 0.5209 0 7.71001 10.7513 11.272 1.94601 0.107168 0 0.26792
67 7000.00 1286.46 87.946773 49.8478 0.649005 16.5667 0.518286 0 6.82786 10.2582 13.2914 1.70791 0.0910884 0 0.227721
67 4000.00 1281.44 89.379197 49.6957 0.638604 16.3012 0.534328 0 6.88372 10.8513 13.0807 1.68054 0.0896286 0 0.224071
69 1000.00 1266.48 89.827813 49.6463 0.635414 16.2198 0.554842 0 6.90003 11.0242 13.013 1.67214 0.089181 0 0.22295211
68 4000.00 1279.45 89.136044 49.7205 0.640346 16.3457 0.534681 0 6.8753 10.7498 13.1151 1.68512 0.0898731 0 0.224683
68 7000.00 1284.46 87.719524 49.8719 0.650686 16.6096 0.518915 0 6.81814 10.161 13.3247 1.71233 0.0913244 0 0.228311
70 1000.00 1264.47 89.578168 49.6714 0.637185 16.265 0.555282 0 6.89224 10.9206 13.0478 1.6768 0.0894295 0 0.223574
63 10000.00 1302.31 73.112950 48.5775 0.700762 18.2789 0.522817 0 7.77987 10.5795 11.13 1.98237 0.109569 0 0.273923
69 4000.00 1277.45 88.895657 49.7452 0.642077 16.3899 0.535028 0 6.86678 10.649 13.1492 1.68968 0.0901161 0 0.22529
69 7000.00 1282.46 87.276510 49.8775 0.652962 16.6757 0.519927 0 6.82321 10.075 13.3215 1.72029 0.0917879 0 0.22947
71 1000.00 1262.47 89.331389 49.6964 0.638945 16.3099 0.555717 0 6.88434 10.8176 13.0824 1.68144 0.0896766 0 0.224191
64 10000.00 1300.31 72.312197 48.5509 0.704241 18.4003 0.523742 0 7.81451 10.4941 11.0583 2.00063 0.110783 0 0.276956
70 4000.00 1275.45 88.658000 49.7697 0.643798 16.4338 0.535368 0 6.85816 10.5488 13.1832 1.69421 0.0903577 0 0.225894
70 7000.00 1280.45 86.373810 49.8537 0.656695 16.7957 0.521103 0 6.85518 9.98826 13.2559 1.73607 0.0927472 0 0.231868
65 10000.00 1298.31 71.523205 48.5251 0.707643 18.5211 0.524645 0 7.84895 10.4091 10.9862 2.01894 0.112005 0 0.280012
71 4000.00 1273.46 88.423039 49.7941 0.645509 16.4775 0.535702 0 6.84944 10.4494 13.2169 1.69871 0.0905978 0 0.226494
71 7000.00 1278.45 85.488652 49.8307 0.660343 16.9148 0.522252 0 6.88684 9.90223 13.1901 1.75182 0.0937075 0 0.234269
73 1000.00 1258.46 88.846274 49.7459 0.642434 16.399 0.556566 0 6.86822 10.6138 13.1509 1.69062 0.0901662 0 0.225416
66 10000.00 1296.31 70.745765 48.5001 0.710967 18.6413 0.527127 0 7.88176 10.3245 10.9137 2.0373 0.113235 0 0.283089
72 4000.00 1271.46 88.190739 49.8184 0.64721 16.5209 0.53603 0 6.84062 10.3507 13.2505 1.70318 0.0908364 0 0.227091
67 10000.00 1294.30 69.803461 48.5128 0.715077 18.7389 0.532125 0 7.91647 10.2163 10.8386 2.0603 0.114764 0 0.28691
74 1000.00 1256.46 88.607865 49.7704 0.644163 16.4431 0.556981 0 6.86 10.5129 13.1849 1.69517 0.0904088 0 0.2260224
72 7000.00 1276.45 84.618403 49.8083 0.663915 17.0333 0.523378 0 6.91828 9.81665 13.1241 1.76757 0.0946713 0 0.236678
68 10000.00 1292.30 68.490960 48.6143 0.721054 18.782 0.534447 0 7.96241 10.0544 10.7591 2.09382 0.116963 0 0.292408
74 4000.00 1267.47 87.733988 49.8666 0.650579 16.6069 0.536669 0 6.82269 10.1552 13.317 1.71205 0.0913093 0 0.228273
73 7000.00 1274.44 83.762601 49.7867 0.667408 17.1513 0.524481 0 6.94951 9.73153 13.0579 1.78334 0.0956385 0 0.239096
69 10000.00 1290.30 67.230811 48.7159 0.726885 18.8249 0.536678 0 8.00688 9.89455 10.6797 2.1271 0.119156 0 0.297889
75 1000.00 1254.46 88.372174 49.7949 0.645881 16.487 0.55739 0 6.85167 10.4127 13.2186 1.69969 0.0906499 0 0.226625
75 4000.00 1265.47 87.509472 49.8905 0.652248 16.6495 0.536979 0 6.81359 10.0585 13.3499 1.71644 0.0915436 0 0.228859
74 7000.00 1272.44 82.920799 49.7657 0.670823 17.2686 0.525561 0 6.98051 9.64686 12.9914 1.79911 0.0966094 0 0.241524
76 4000.00 1263.48 87.287488 49.9143 0.653907 16.6918 0.537284 0 6.80439 9.96253 13.3826 1.72081 0.0917764 0 0.229441
70 10000.00 1288.30 66.019954 48.8174 0.732571 18.8674 0.53882 0 8.04992 9.73685 10.6005 2.16013 0.121341 0 0.3033534
75 7000.00 1270.44 82.092573 49.7454 0.674157 17.3854 0.526619 0 7.0113 9.56263 12.9247 1.81489 0.0975841 0 0.24396
77 4000.00 1261.48 87.068004 49.9379 0.655555 16.7339 0.537583 0 6.79509 9.86722 13.4152 1.72515 0.0920078 0 0.230019
71 10000.00 1286.30 64.855570 48.9189 0.738115 18.9097 0.540877 0 8.09154 9.58123 10.5214 2.19291 0.12352 0 0.308799
76 7000.00 1268.43 81.277515 49.7258 0.677412 17.5016 0.527655 0 7.04188 9.47883 12.8576 1.83069 0.0985627 0 0.246407
77 1000.00 1250.45 87.908809 49.8433 0.649285 16.5739 0.558188 0 6.83471 10.2144 13.2856 1.70865 0.0911277 0 0.227819
78 4000.00 1259.49 86.850989 49.9614 0.657193 16.7757 0.537876 0 6.78571 9.7726 13.4475 1.72946 0.0922377 0 0.230594
72 10000.00 1284.29 63.735049 49.0204 0.74352 18.9517 0.54285 0 8.13179 9.42765 10.4424 2.22545 0.125691 0 0.314228
78 1000.00 1248.45 87.681068 49.8674 0.650972 16.6169 0.558578 0 6.82608 10.1164 13.3187 1.71308 0.0913644 0 0.228411
79 4000.00 1257.49 86.636414 49.9848 0.658821 16.8173 0.538164 0 6.77624 9.67866 13.4796 1.73374 0.0924661 0 0.231165
77 7000.00 1266.43 80.475234 49.7068 0.680584 17.6172 0.528668 0 7.07224 9.39547 12.7903 1.8465 0.0995453 0 0.248863
79 1000.00 1246.44 87.455911 49.8913 0.652648 16.6597 0.558962 0 6.81735 10.019 13.3517 1.71749 0.0915997 0 0.228999
73 10000.00 1282.29 62.655974 49.1219 0.748788 18.9935 0.544741 0 8.17069 9.2761 10.3635 2.25775 0.127856 0 0.31964
80 4000.00 1255.49 86.424250 50.008 0.660438 16.8586 0.538446 0 6.76668 9.58542 13.5115 1.738 0.0926931 0 0.231733
80 1000.00 1244.44 87.233307 49.915 0.654313 16.7022 0.55934 0 6.80851 9.92228 13.3844 1.72188 0.0918334 0 0.229584
74 10000.00 1280.29 61.616105 49.2233 0.753921 19.0349 0.546552 0 8.20828 9.12652 10.2848 2.28981 0.130014 0 0.325034
81 4000.00 1253.50 86.214468 50.0312 0.662045 16.8996 0.538723 0 6.75703 9.49286 13.5433 1.74222 0.0929186 0 0.232297
81 1000.00 1242.43 87.013224 49.9387 0.655968 16.7444 0.559712 0 6.79959 9.82629 13.417 1.72623 0.0920657 0 0.230164
75 10000.00 1278.29 60.613361 49.3247 0.758921 19.0761 0.548286 0 8.24457 8.97891 10.2062 2.32164 0.132164 0 0.330411
80 7000.00 1260.42 78.141323 49.6543 0.689604 17.9608 0.530797 0 7.16282 9.14791 12.5868 1.89402 0.102518 0 0.256296
82 4000.00 1251.50 86.007039 50.0542 0.663642 16.9403 0.538994 0 6.7473 9.40099 13.5748 1.74643 0.0931427 0 0.232857
82 1000.00 1240.43 86.795631 49.9622 0.657612 16.7864 0.560078 0 6.79057 9.731 13.4493 1.73056 0.0922965 0 0.230741
76 10000.00 1276.29 59.645809 49.426 0.763792 19.117 0.549944 0 8.27961 8.83322 10.1277 2.35323 0.134308 0 0.335771
81 7000.00 1258.42 75.715547 49.6646 0.704403 17.9533 0.538634 0 7.31593 9.11678 12.3933 1.92868 0.105323 0 0.264507
83 4000.00 1249.51 85.801934 50.0771 0.665228 16.9808 0.53926 0 6.73748 9.30981 13.6061 1.7506 0.0933654 0 0.233413
83 1000.00 1238.43 86.580499 49.9856 0.659246 16.8281 0.560438 0 6.78145 9.63641 13.4814 1.73486 0.0925258 0 0.231315
77 10000.00 1274.28 58.711645 49.5273 0.768534 19.1577 0.551528 0 8.31341 8.68944 10.0493 2.38459 0.136445 0 0.341113
84 4000.00 1247.51 85.599128 50.0998 0.666805 17.0211 0.53952 0 6.72758 9.21932 13.6372 1.75475 0.0935866 0 0.233966
84 1000.00 1236.42 86.367797 50.0089 0.66087 16.8696 0.560792 0 6.77224 9.54251 13.5134 1.73913 0.0927537 0 0.231884
78 10000.00 1272.28 57.809190 49.6285 0.77315 19.1981 0.55304 0 8.34599 8.54754 9.97102 2.41571 0.138575 0 0.346438
83 7000.00 1254.41 70.994494 49.6865 0.736036 17.9171 0.555234 0 7.64122 9.06349 11.9919 1.99957 0.111253 0 0.282097
85 4000.00 1245.51 85.398592 50.1224 0.66837 17.061 0.539776 0 6.7176 9.12952 13.6682 1.75887 0.0938064 0 0.234516
85 1000.00 1234.42 86.157498 50.032 0.662483 16.9108 0.561141 0 6.76294 9.44932 13.5451 1.74338 0.0929801 0 0.23245
79 10000.00 1270.28 56.936772 49.7298 0.777644 19.2383 0.552651 0 8.37905 8.4075 9.89291 2.44661 0.140699 0 0.351747
86 4000.00 1243.52 85.200299 50.1449 0.669926 17.1007 0.540026 0 6.70754 9.0404 13.6989 1.76296 0.0940247 0 0.235062
86 1000.00 1232.42 85.949571 50.055 0.664086 16.9517 0.561484 0 6.75355 9.35683 13.5766 1.74759 0.093205 0 0.233013
84 7000.00 1252.41 68.830420 49.6956 0.751819 17.8998 0.563295 0 7.8023 9.03631 11.7954 2.03419 0.114218 0 0.290966
87 4000.00 1241.52 85.004223 50.1673 0.671471 17.1402 0.540271 0 6.6974 8.95197 13.7294 1.76703 0.0942416 0 0.235604
80 10000.00 1268.28 55.834255 49.8033 0.785539 19.2552 0.553656 0 8.4543 8.31058 9.77162 2.47902 0.143267 0 0.358692
87 1000.00 1230.41 85.743989 50.0779 0.665678 16.9923 0.561822 0 6.74407 9.26504 13.608 1.75178 0.0934285 0 0.233571
88 4000.00 1239.53 84.810181 50.1897 0.673007 17.1794 0.538657 0 6.68886 8.86425 13.7597 1.77107 0.0944572 0 0.236143
85 7000.00 1250.41 66.782247 49.7036 0.767601 17.883 0.570816 0 7.96274 9.00868 11.6016 2.06828 0.117186 0 0.29989
81 10000.00 1266.28 54.474399 49.8446 0.79762 19.2442 0.558815 0 8.57734 8.26199 9.60135 2.51312 0.146376 0 0.367647
88 1000.00 1228.41 85.540724 50.1007 0.66726 17.0327 0.562154 0 6.7345 9.17395 13.6391 1.75595 0.0936505 0 0.234126
89 4000.00 1237.53 83.599837 50.2756 0.682751 17.1031 0.543365 0 6.7292 8.75338 13.7902 1.78326 0.0955381 0 0.239562
86 7000.00 1248.40 64.820450 49.7182 0.783912 17.8631 0.577724 0 8.12094 8.96872 11.4195 2.102 0.120176 0 0.308966
82 10000.00 1264.27 53.164528 49.8851 0.809854 19.2336 0.563885 0 8.69939 8.21204 9.43396 2.54699 0.149507 0 0.376705
90 4000.00 1235.53 82.281336 50.3702 0.693692 17.01 0.549006 0 6.77597 8.64022 13.821 1.79627 0.0967379 0 0.243401
89 1000.00 1226.41 85.339749 50.1233 0.668831 17.0728 0.56248 0 6.72484 9.08356 13.67 1.76008 0.093871 0 0.234678
87 7000.00 1246.40 62.907736 49.7512 0.801582 17.8361 0.585729 0 8.27249 8.89735 11.2622 2.13566 0.12323 0 0.31836
91 4000.00 1233.54 81.003921 50.4641 0.704631 16.9173 0.554624 0 6.82198 8.52799 13.8523 1.80893 0.0979304 0 0.247239
83 10000.00 1262.27 51.899654 49.9244 0.822294 19.2233 0.56887 0 8.82056 8.16059 9.26953 2.5807 0.152667 0 0.385886
90 1000.00 1224.40 85.141036 50.1458 0.670392 17.1126 0.562801 0 6.7151 8.99386 13.7007 1.76419 0.0940901 0 0.235225
88 7000.00 1244.40 61.091120 49.7836 0.819323 17.8092 0.593616 0 8.42296 8.82559 11.1073 2.16876 0.126289 0 0.327827
92 4000.00 1231.54 79.766392 50.5573 0.715563 16.8249 0.560216 0 6.86721 8.41678 13.8841 1.82122 0.099115 0 0.251075
84 10000.00 1260.27 50.674457 49.9622 0.835008 19.2135 0.573766 0 8.94103 8.10743 9.10822 2.6143 0.155864 0 0.395215
89 7000.00 1242.39 59.363265 49.8154 0.837143 17.7824 0.601391 0 8.57237 8.75346 10.9549 2.20131 0.129353 0 0.337369
93 4000.00 1229.55 78.567450 50.6497 0.726483 16.7328 0.565782 0 6.91167 8.30669 13.9162 1.83315 0.100291 0 0.254906
91 1000.00 1222.40 84.944514 50.1682 0.671943 17.1522 0.562597 0 6.70575 8.90487 13.7313 1.76827 0.0943078 0 0.23577
85 10000.00 1258.27 49.482648 49.998 0.848105 19.2043 0.578552 0 9.06108 8.05224 8.95035 2.6479 0.159108 0 0.404734
90 7000.00 1240.39 57.717518 49.8465 0.855054 17.7556 0.609058 0 8.72076 8.68098 10.805 2.23332 0.132423 0 0.346989
94 4000.00 1227.55 77.405741 50.7414 0.737386 16.6411 0.571319 0 6.95536 8.19777 13.9488 1.84471 0.101458 0 0.258732
92 1000.00 1220.40 84.468610 50.2088 0.675729 17.1596 0.562709 0 6.71124 8.80973 13.761 1.77494 0.094774 0 0.237098
91 7000.00 1238.39 56.147820 49.8769 0.873066 17.729 0.616622 0 8.86816 8.60816 10.6574 2.26482 0.1355 0 0.356689
95 4000.00 1225.55 76.279886 50.8322 0.748269 16.5498 0.576827 0 6.99828 8.09008 13.9818 1.8559 0.102616 0 0.262551
93 1000.00 1218.39 83.159135 50.3042 0.686369 17.0687 0.568535 0 6.75771 8.69576 13.7889 1.78925 0.095997 0 0.240831
96 4000.00 1223.56 75.188535 50.9222 0.75913 16.4589 0.58272 0 7.04006 7.98364 14.0151 1.86671 0.103764 0 0.266361
92 7000.00 1236.38 54.648633 49.9064 0.891191 17.7024 0.624088 0 9.0146 8.53502 10.5121 2.2958 0.138585 0 0.366474
86 10000.00 1256.27 48.315003 50.0306 0.861787 19.1957 0.581439 0 9.18277 7.99444 8.79662 2.68167 0.16242 0 0.414516
94 1000.00 1216.39 81.889788 50.3991 0.697009 16.9781 0.574339 0 6.80342 8.58263 13.8172 1.80324 0.0972143 0 0.244564
97 4000.00 1221.56 73.610834 50.9931 0.773007 16.386 0.590769 0 7.12475 7.89256 13.9752 1.88567 0.10557 0 0.27207
93 7000.00 1234.38 53.214866 49.9352 0.909441 17.676 0.63146 0 9.16013 8.46157 10.3691 2.3263 0.14168 0 0.376348
95 1000.00 1214.38 80.659496 50.4933 0.70764 16.8878 0.580117 0 6.84836 8.47047 13.8459 1.8169 0.0984251 0 0.248295
94 7000.00 1232.38 51.841803 49.963 0.927831 17.6497 0.638745 0 9.30479 8.38784 10.2284 2.35634 0.144786 0 0.386316
87 10000.00 1254.26 47.038262 50.0388 0.879759 19.1799 0.586985 0 9.30724 7.91868 8.67786 2.71816 0.166126 0 0.425767
96 1000.00 1212.38 79.467061 50.5869 0.718258 16.7979 0.585867 0 6.89252 8.35938 13.875 1.83023 0.0996289 0 0.25202
95 7000.00 1230.37 50.525036 49.9897 0.946379 17.6235 0.645948 0 9.44863 8.31384 10.0898 2.38593 0.147904 0 0.396384
97 1000.00 1210.38 78.311213 50.6797 0.72886 16.7083 0.591589 0 6.9359 8.24943 13.9045 1.84322 0.100825 0 0.25574
99 4000.00 1217.57 68.974603 51.0682 0.811353 16.305 0.611474 0 7.44802 7.75845 13.6424 1.95177 0.111532 0 0.290358
88 10000.00 1252.26 45.709099 50.0431 0.900146 19.1632 0.593635 0 9.43186 7.82214 8.57621 2.75788 0.170172 0 0.438148
96 7000.00 1228.37 49.260380 50.0152 0.965105 17.5976 0.653076 0 9.59171 8.23958 9.95348 2.4151 0.151038 0 0.406561
98 1000.00 1208.37 77.190640 50.7718 0.73944 16.619 0.597279 0 6.9785 8.14067 13.9343 1.85587 0.102014 0 0.259453
100 4000.00 1215.57 66.853422 51.1053 0.830488 16.2645 0.621587 0 7.60799 7.69107 13.4798 1.98375 0.114507 0 0.299571
89 10000.00 1250.26 44.441597 50.0461 0.920698 19.1453 0.600261 0 9.55551 7.72623 8.4774 2.79704 0.17423 0 0.450644
97 7000.00 1226.37 48.043751 50.0392 0.984036 17.572 0.660137 0 9.73412 8.16507 9.8193 2.4439 0.15419 0 0.416856
99 1000.00 1206.37 76.104018 50.8631 0.749998 16.5301 0.60294 0 7.02034 8.03316 13.9644 1.86818 0.103194 0 0.263157
101 4000.00 1213.58 64.849123 51.1419 0.849607 16.224 0.631546 0 7.76688 7.62348 13.3198 2.01502 0.11748 0 0.30883
90 10000.00 1248.26 43.230410 50.0481 0.941421 19.127 0.606859 0 9.67829 7.63068 8.38087 2.83571 0.178305 0 0.463269
100 1000.00 1204.37 75.050031 50.9536 0.760531 16.4416 0.608568 0 7.06141 7.92691 13.9947 1.88016 0.104366 0 0.266853
102 4000.00 1211.58 62.952324 51.1781 0.868715 16.1835 0.641357 0 7.9247 7.55569 13.1622 2.04561 0.120449 0 0.318135
98 7000.00 1224.36 46.870967 50.0615 1.00321 17.5468 0.667143 0 9.87595 8.09031 9.68728 2.47239 0.157366 0 0.427286
91 10000.00 1246.25 42.072472 50.0489 0.962301 19.1083 0.613423 0 9.80027 7.53566 8.2863 2.87389 0.182396 0 0.47602
101 1000.00 1202.36 74.027382 51.0434 0.771037 16.3534 0.614166 0 7.10174 7.82194 14.0254 1.89179 0.105529 0 0.270539
103 4000.00 1209.58 61.154612 51.214 0.887817 16.143 0.651022 0 8.08144 7.4877 13.0071 2.07552 0.123414 0 0.327487
92 10000.00 1244.25 40.964759 50.0487 0.983331 19.0893 0.61995 0 9.92148 7.44127 8.19346 2.91158 0.1865 0 0.488892
102 1000.00 1200.36 73.034808 51.1323 0.781516 16.2656 0.619732 0 7.14132 7.71827 14.0563 1.90308 0.106684 0 0.274216
104 4000.00 1207.59 59.448420 51.2495 0.906919 16.1024 0.660547 0 8.23714 7.41953 12.8544 2.10476 0.126377 0 0.336886
103 1000.00 1198.36 72.071084 51.2204 0.791967 16.1781 0.625266 0 7.18018 7.61589 14.0875 1.91403 0.107831 0 0.277883
93 10000.00 1242.25 39.904380 50.0474 1.0045 19.07 0.626438 0 10.042 7.34759 8.10219 2.94876 0.190619 0 0.501883
105 4000.00 1205.59 57.826923 51.2847 0.926026 16.0618 0.669935 0 8.39178 7.35117 12.704 2.13333 0.129337 0 0.346332
99 7000.00 1222.36 45.737244 50.0814 1.02269 17.522 0.673588 0 10.0179 8.01528 9.55753 2.50065 0.160573 0 0.437878
94 10000.00 1240.25 38.888609 50.045 1.02582 19.0506 0.632887 0 10.1617 7.25467 8.01236 2.98544 0.194751 0 0.514992
106 4000.00 1203.60 56.283952 51.3195 0.945144 16.0212 0.679189 0 8.54539 7.28263 12.5559 2.16126 0.132295 0 0.355827
105 1000.00 1194.35 70.225509 51.3943 0.81278 16.0043 0.636243 0 7.25573 7.41504 14.1507 1.93493 0.110097 0 0.285186
95 10000.00 1238.25 37.914891 50.0417 1.04727 19.0309 0.639296 0 10.2808 7.16253 7.92387 3.02163 0.198895 0 0.528218
100 7000.00 1220.36 44.474865 50.0685 1.04715 17.4903 0.681886 0 10.1587 7.91423 9.4799 2.53386 0.164303 0 0.450307
107 4000.00 1201.60 54.813916 51.354 0.964279 15.9806 0.688314 0 8.69796 7.21391 12.4102 2.18854 0.135249 0 0.365369
106 1000.00 1192.34 69.341435 51.4801 0.823143 15.9179 0.641686 0 7.29246 7.31654 14.1827 1.94488 0.111217 0 0.288822
108 4000.00 1199.60 53.411736 51.3882 0.983434 15.9399 0.697313 0 8.8495 7.14503 12.2667 2.21519 0.138202 0 0.374961
96 10000.00 1236.24 36.980840 50.0373 1.06886 19.0111 0.645664 0 10.3992 7.0712 7.83663 3.05732 0.203051 0 0.54156
107 1000.00 1190.34 68.481767 51.565 0.833476 15.8319 0.647099 0 7.32849 7.21932 14.2149 1.95451 0.112328 0 0.292448
101 7000.00 1218.35 43.250808 50.0534 1.07243 17.4567 0.690499 0 10.2981 7.80906 9.41057 2.56703 0.168097 0 0.463051
109 4000.00 1197.61 52.072790 51.422 1.00262 15.8992 0.706188 0 9.00002 7.07599 12.1254 2.24122 0.141152 0 0.384603
108 1000.00 1188.34 67.645515 51.6492 0.843779 15.7462 0.652482 0 7.36386 7.12337 14.2473 1.9638 0.113431 0 0.296063
97 10000.00 1234.24 36.084232 50.0319 1.09059 18.9912 0.651992 0 10.517 6.9807 7.75059 3.09252 0.20722 0 0.555016
110 4000.00 1195.61 50.792862 51.4556 1.02183 15.8584 0.714943 0 9.14952 7.00678 11.9863 2.26662 0.144099 0 0.394294
102 7000.00 1216.35 42.082797 50.0372 1.09786 17.4231 0.699055 0 10.4368 7.70514 9.34202 2.59964 0.171898 0 0.475903
109 1000.00 1186.33 66.831731 51.7326 0.854054 15.6609 0.657837 0 7.39856 7.02866 14.28 1.97277 0.114525 0 0.299668
111 4000.00 1193.62 49.568097 51.4888 1.04108 15.8176 0.723582 0 9.29799 6.93742 11.8494 2.29141 0.147045 0 0.404037
98 10000.00 1232.24 35.222995 50.0255 1.11245 18.9712 0.658281 0 10.6341 6.89103 7.66568 3.12723 0.211399 0 0.568587
110 1000.00 1184.33 66.039515 51.8152 0.864299 15.576 0.663164 0 7.4326 6.93519 14.313 1.98143 0.115611 0 0.303263
112 4000.00 1191.62 48.394966 51.5217 1.06038 15.7768 0.732106 0 9.44545 6.86791 11.7146 2.3156 0.149989 0 0.413831
103 7000.00 1214.35 40.967231 50.02 1.12343 17.3895 0.707554 0 10.5748 7.60247 9.27423 2.63169 0.175704 0 0.488862
99 10000.00 1230.24 34.395195 50.0182 1.13445 18.9511 0.66453 0 10.7507 6.80221 7.58185 3.16146 0.21559 0 0.582271
111 1000.00 1182.33 65.268009 51.897 0.874515 15.4914 0.668463 0 7.466 6.84294 14.3461 1.98976 0.116688 0 0.306848
113 4000.00 1189.62 47.270232 51.5544 1.07972 15.7359 0.740518 0 9.59189 6.79825 11.5819 2.33919 0.152931 0 0.423677
100 10000.00 1228.24 33.599034 50.0098 1.15658 18.931 0.670741 0 10.8666 6.71424 7.49906 3.19521 0.219791 0 0.596069
114 4000.00 1187.63 46.190918 51.5868 1.09911 15.6949 0.748822 0 9.73731 6.72845 11.4513 2.3622 0.155872 0 0.433577
112 1000.00 1180.32 64.516399 51.978 0.884704 15.4071 0.673734 0 7.49877 6.75189 14.3795 1.99778 0.117756 0 0.310422
101 10000.00 1226.23 32.832833 50.0005 1.17884 18.9107 0.676913 0 10.982 6.62711 7.41728 3.22848 0.224003 0 0.609979
113 1000.00 1178.32 63.783908 52.0583 0.894863 15.3232 0.678979 0 7.53091 6.66203 14.4132 2.00548 0.118816 0 0.313987
102 10000.00 1224.23 32.095025 49.9902 1.20124 18.8905 0.683047 0 11.0967 6.54083 7.33648 3.26128 0.228226 0 0.624001
115 4000.00 1185.63 45.154285 51.6189 1.11856 15.6539 0.757019 0 9.8817 6.6585 11.3228 2.38462 0.158811 0 0.443531
105 7000.00 1210.34 38.880498 49.9826 1.17501 17.3223 0.724391 0 10.8491 7.40075 9.1409 2.69418 0.183335 0 0.5151
114 1000.00 1176.32 63.069798 52.1379 0.904996 15.2396 0.684198 0 7.56244 6.57334 14.447 2.01288 0.119867 0 0.317542
103 10000.00 1222.23 31.384147 49.9789 1.22377 18.8702 0.689144 0 11.2109 6.4554 7.25661 3.29361 0.232458 0 0.638135
