Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
11 1000.00 1370.00 99.755128 47.5268 2.29129 16.4092 0.983808 0 8.27992 0.123069 9.38529 0 0 11.6065 2.25127 0.329185 0.257145 0.491788 0.0646795
7 4000.00 1382.00 99.965461 47.4268 2.28647 16.3747 0.950193 0 8.29088 0.12281 9.36554 0 0 11.5821 2.24653 0.328493 0.256604 0.498157 0.270705
12 2000.00 1367.00 99.825869 47.4931 2.28967 16.3976 0.973361 0 8.28283 0.122982 9.37864 0 0 11.5983 2.24967 0.328952 0.256963 0.496381 0.131533
12 500.00 1367.00 99.713323 47.5467 2.29225 16.4161 0.990184 0 8.27803 0.123121 9.38922 0 0 11.6114 2.25221 0.329323 0.257253 0.483101 0.0310773
12 1000.00 1367.00 99.755110 47.5268 2.29129 16.4092 0.984376 0 8.27941 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491787 0.0646062
13 2000.00 1364.00 99.825793 47.4931 2.28967 16.3976 0.973942 0 8.28231 0.122982 9.37864 0 0 11.5983 2.24967 0.328952 0.256963 0.49638 0.1314
13 1000.00 1364.00 99.755093 47.5268 2.29129 16.4092 0.984955 0 8.27889 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491785 0.0645327
8 4000.00 1379.00 99.965365 47.4268 2.28647 16.3747 0.950718 0 8.29042 0.122811 9.36555 0 0 11.5821 2.24653 0.328493 0.256604 0.498158 0.270558
13 500.00 1364.00 99.713343 47.5467 2.29225 16.4161 0.990763 0 8.2775 0.123121 9.38922 0 0 11.6114 2.25221 0.329323 0.257253 0.483099 0.0310411
14 2000.00 1361.00 99.825718 47.4932 2.28967 16.3976 0.974535 0 8.28178 0.122982 9.37865 0 0 11.5983 2.24968 0.328953 0.256963 0.49638 0.131267
15 2000.00 1358.00 99.825644 47.4932 2.28967 16.3977 0.975141 0 8.28125 0.122982 9.37866 0 0 11.5983 2.24968 0.328953 0.256963 0.496379 0.131134
14 500.00 1361.00 99.713365 47.5467 2.29225 16.4161 0.991355 0 8.27697 0.123121 9.38922 0 0 11.6114 2.25221 0.329323 0.257253 0.483098 0.0310049
14 1000.00 1361.00 99.755077 47.5268 2.29129 16.4093 0.985547 0 8.27836 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491784 0.064459
9 4000.00 1376.00 99.965270 47.4269 2.28647 16.3747 0.951255 0 8.28995 0.122811 9.36556 0 0 11.5821 2.24654 0.328493 0.256604 0.498158 0.270409
16 2000.00 1355.00 99.825571 47.4932 2.28967 16.3977 0.975759 0 8.2807 0.122982 9.37866 0 0 11.5983 2.24968 0.328953 0.256963 0.496378 0.131
15 500.00 1358.00 99.713388 47.5467 2.29225 16.4161 0.991959 0 8.27642 0.123121 9.38922 0 0 11.6114 2.25221 0.329323 0.257253 0.483097 0.0309686
15 1000.00 1358.00 99.755063 47.5268 2.29129 16.4093 0.986152 0 8.27782 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491782 0.0643851
17 2000.00 1352.00 99.825499 47.4933 2.28968 16.3977 0.97639 0 8.28014 0.122983 9.37867 0 0 11.5984 2.24968 0.328953 0.256964 0.496378 0.130865
10 4000.00 1373.00 99.965175 47.4269 2.28648 16.3748 0.951804 0 8.28946 0.122811 9.36557 0 0 11.5822 2.24654 0.328494 0.256605 0.498158 0.270259
16 500.00 1355.00 99.713413 47.5467 2.29225 16.4161 0.992576 0 8.27587 0.123121 9.38921 0 0 11.6114 2.25221 0.329323 0.257252 0.483095 0.0309323
18 2000.00 1349.00 99.825428 47.4933 2.28968 16.3977 0.977034 0 8.27956 0.122983 9.37868 0 0 11.5984 2.24968 0.328954 0.256964 0.496377 0.130731
17 500.00 1352.00 99.713438 47.5466 2.29225 16.4161 0.993207 0 8.2753 0.123121 9.38921 0 0 11.6114 2.25221 0.329323 0.257252 0.483095 0.0308959
16 1000.00 1355.00 99.755049 47.5268 2.29129 16.4093 0.98677 0 8.27726 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491781 0.0643111
11 4000.00 1370.00 99.965080 47.427 2.28648 16.3748 0.952364 0 8.28897 0.122811 9.36558 0 0 11.5822 2.24654 0.328494 0.256605 0.498158 0.270109
17 1000.00 1352.00 99.755037 47.5268 2.29129 16.4093 0.9874 0 8.2767 0.123069 9.3853 0 0 11.6065 2.25127 0.329186 0.257145 0.49178 0.0642369
18 500.00 1349.00 99.713466 47.5466 2.29225 16.4161 0.99385 0 8.27472 0.123121 9.38921 0 0 11.6114 2.25221 0.329323 0.257252 0.483094 0.0308594
19 2000.00 1346.00 99.825358 47.4933 2.28968 16.3977 0.977691 0 8.27898 0.122983 9.37868 0 0 11.5984 2.24968 0.328954 0.256964 0.496377 0.130596
12 4000.00 1367.00 99.964985 47.427 2.28648 16.3748 0.952937 0 8.28846 0.122811 9.36558 0 0 11.5822 2.24654 0.328494 0.256605 0.498159 0.269957
19 500.00 1346.00 99.713495 47.5466 2.29225 16.4161 0.994506 0 8.27412 0.123121 9.38921 0 0 11.6114 2.25221 0.329323 0.257252 0.483093 0.0308228
18 1000.00 1349.00 99.755026 47.5268 2.29129 16.4093 0.988043 0 8.27612 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491779 0.0641625
20 500.00 1343.00 99.713525 47.5466 2.29225 16.4161 0.995175 0 8.27352 0.123121 9.3892 0 0 11.6114 2.25221 0.329323 0.257252 0.483093 0.0307862
19 1000.00 1346.00 99.755017 47.5268 2.29129 16.4093 0.988699 0 8.27553 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491779 0.064088
13 4000.00 1364.00 99.964890 47.427 2.28648 16.3748 0.953522 0 8.28794 0.122811 9.36559 0 0 11.5822 2.24654 0.328495 0.256605 0.498159 0.269804
20 2000.00 1343.00 99.825289 47.4934 2.28968 16.3977 0.978361 0 8.27838 0.122983 9.37869 0 0 11.5984 2.24969 0.328954 0.256964 0.496377 0.13046
20 1000.00 1343.00 99.755009 47.5268 2.29129 16.4093 0.989369 0 8.27493 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491778 0.0640133
21 500.00 1340.00 99.713557 47.5466 2.29225 16.4161 0.995858 0 8.2729 0.123121 9.3892 0 0 11.6114 2.25221 0.329323 0.257252 0.483093 0.0307496
14 4000.00 1361.00 99.964796 47.4271 2.28648 16.3748 0.954119 0 8.28741 0.122811 9.3656 0 0 11.5822 2.24655 0.328495 0.256606 0.498159 0.269651
21 2000.00 1340.00 99.825222 47.4934 2.28968 16.3977 0.979044 0 8.27777 0.122983 9.3787 0 0 11.5984 2.24969 0.328954 0.256964 0.496377 0.130324
21 1000.00 1340.00 99.755002 47.5268 2.29129 16.4093 0.990051 0 8.27432 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491778 0.0639385
22 500.00 1337.00 99.713591 47.5466 2.29225 16.4161 0.996554 0 8.27227 0.123121 9.3892 0 0 11.6114 2.25221 0.329323 0.257252 0.483094 0.0307129
22 2000.00 1337.00 99.825155 47.4934 2.28968 16.3977 0.97974 0 8.27715 0.122983 9.3787 0 0 11.5984 2.24969 0.328955 0.256964 0.496377 0.130188
22 1000.00 1337.00 99.754997 47.5268 2.29129 16.4093 0.990747 0 8.27369 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491778 0.0638636
15 4000.00 1358.00 99.964702 47.4271 2.28649 16.3748 0.954728 0 8.28687 0.122811 9.36561 0 0 11.5822 2.24655 0.328495 0.256606 0.49816 0.269496
23 500.00 1334.00 99.713626 47.5466 2.29224 16.4161 0.997264 0 8.27163 0.123121 9.38919 0 0 11.6114 2.25221 0.329322 0.257252 0.483095 0.0306762
23 2000.00 1334.00 99.825090 47.4935 2.28968 16.3977 0.98045 0 8.27652 0.122983 9.37871 0 0 11.5984 2.24969 0.328955 0.256965 0.496378 0.130051
23 1000.00 1334.00 99.754994 47.5268 2.29129 16.4093 0.991457 0 8.27305 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491779 0.0637886
24 2000.00 1331.00 99.825026 47.4935 2.28969 16.3978 0.981173 0 8.27587 0.122983 9.37872 0 0 11.5984 2.24969 0.328955 0.256965 0.496379 0.129915
16 4000.00 1355.00 99.964608 47.4272 2.28649 16.3749 0.95535 0 8.28632 0.122811 9.36562 0 0 11.5822 2.24655 0.328496 0.256606 0.49816 0.26934
24 500.00 1331.00 99.713663 47.5465 2.29224 16.4161 0.997987 0 8.27097 0.123121 9.38919 0 0 11.6114 2.2522 0.329322 0.257252 0.483096 0.0306395
24 1000.00 1331.00 99.754992 47.5268 2.29129 16.4093 0.99218 0 8.2724 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.49178 0.0637136
25 2000.00 1328.00 99.824964 47.4935 2.28969 16.3978 0.98191 0 8.27522 0.122983 9.37872 0 0 11.5984 2.24969 0.328955 0.256965 0.49638 0.129778
25 500.00 1328.00 99.713703 47.5465 2.29224 16.4161 0.998724 0 8.27031 0.12312 9.38919 0 0 11.6114 2.2522 0.329322 0.257252 0.483098 0.0306028
25 1000.00 1328.00 99.754993 47.5268 2.29129 16.4093 0.992917 0 8.27174 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491781 0.0636386
26 500.00 1325.00 99.713745 47.5465 2.29224 16.4161 0.999475 0 8.26963 0.12312 9.38918 0 0 11.6114 2.2522 0.329322 0.257252 0.483101 0.0305663
17 4000.00 1352.00 99.964514 47.4272 2.28649 16.3749 0.955984 0 8.28576 0.122812 9.36563 0 0 11.5822 2.24655 0.328496 0.256606 0.49816 0.269183
26 2000.00 1325.00 99.824905 47.4936 2.28969 16.3978 0.982661 0 8.27455 0.122983 9.37873 0 0 11.5984 2.24969 0.328955 0.256965 0.496382 0.129642
26 1000.00 1325.00 99.754996 47.5268 2.29129 16.4093 0.993667 0 8.27106 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491784 0.0635639
27 2000.00 1322.00 99.824849 47.4936 2.28969 16.3978 0.983425 0 8.27386 0.122983 9.37873 0 0 11.5984 2.2497 0.328956 0.256965 0.496385 0.129506
27 500.00 1322.00 99.713790 47.5465 2.29224 16.416 1.00024 0 8.26894 0.12312 9.38918 0 0 11.6114 2.2522 0.329322 0.257251 0.483106 0.0305299
27 1000.00 1322.00 99.755003 47.5268 2.29129 16.4093 0.994432 0 8.27037 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491789 0.0634896
18 4000.00 1349.00 99.964421 47.4273 2.28649 16.3749 0.956631 0 8.28519 0.122812 9.36564 0 0 11.5822 2.24655 0.328496 0.256606 0.498161 0.269025
28 2000.00 1319.00 99.824800 47.4936 2.28969 16.3978 0.984204 0 8.27317 0.122983 9.37874 0 0 11.5984 2.2497 0.328956 0.256965 0.496391 0.129374
28 500.00 1319.00 99.713842 47.5465 2.29224 16.416 1.00102 0 8.26823 0.12312 9.38917 0 0 11.6113 2.2522 0.329322 0.257251 0.483116 0.0304944
28 1000.00 1319.00 99.755017 47.5268 2.29129 16.4093 0.99521 0 8.26967 0.123069 9.3853 0 0 11.6066 2.25127 0.329186 0.257145 0.491797 0.0634171
29 500.00 1316.00 99.713935 47.5464 2.29224 16.416 1.00181 0 8.26751 0.12312 9.38916 0 0 11.6113 2.2522 0.329321 0.257251 0.483158 0.0304655
29 2000.00 1316.00 99.824801 47.4936 2.28969 16.3978 0.984996 0 8.27246 0.122983 9.37874 0 0 11.5984 2.2497 0.328956 0.256965 0.49642 0.129267
29 1000.00 1316.00 99.755078 47.5268 2.29129 16.4093 0.996002 0 8.26895 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491837 0.0633588
19 4000.00 1346.00 99.964328 47.4273 2.2865 16.3749 0.957291 0 8.2846 0.122812 9.36565 0 0 11.5822 2.24656 0.328497 0.256607 0.498161 0.268866
30 1000.00 1313.00 99.755089 47.5268 2.29129 16.4093 0.99681 0 8.26823 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491842 0.0632841
30 2000.00 1313.00 99.824749 47.4936 2.28969 16.3978 0.985803 0 8.27174 0.122983 9.37874 0 0 11.5984 2.2497 0.328956 0.256966 0.496423 0.12913
30 500.00 1313.00 99.713986 47.5464 2.29224 16.416 1.00262 0 8.26678 0.12312 9.38916 0 0 11.6113 2.2522 0.329321 0.257251 0.483164 0.030429
31 1000.00 1310.00 99.755097 47.5268 2.29129 16.4092 0.997631 0 8.26749 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491844 0.0632077
20 4000.00 1343.00 99.964235 47.4274 2.2865 16.3749 0.957964 0 8.284 0.122812 9.36565 0 0 11.5823 2.24656 0.328497 0.256607 0.498162 0.268707
31 2000.00 1310.00 99.824692 47.4937 2.28969 16.3978 0.986624 0 8.271 0.122984 9.37875 0 0 11.5985 2.2497 0.328956 0.256966 0.496425 0.12899
31 500.00 1310.00 99.714033 47.5464 2.29224 16.416 1.00344 0 8.26603 0.12312 9.38916 0 0 11.6113 2.2522 0.329321 0.257251 0.483166 0.0303917
32 1000.00 1307.00 99.755104 47.5268 2.29129 16.4092 0.998468 0 8.26673 0.123069 9.38529 0 0 11.6065 2.25127 0.329186 0.257145 0.491845 0.0631304
32 2000.00 1307.00 99.824634 47.4937 2.2897 16.3978 0.98746 0 8.27025 0.122984 9.37875 0 0 11.5985 2.2497 0.328956 0.256966 0.496425 0.128848
21 4000.00 1340.00 99.964143 47.4274 2.2865 16.3749 0.95865 0 8.2834 0.122812 9.36566 0 0 11.5823 2.24656 0.328497 0.256607 0.498163 0.268546
32 500.00 1307.00 99.714081 47.5463 2.29223 16.416 1.00428 0 8.26527 0.12312 9.38915 0 0 11.6113 2.25219 0.329321 0.257251 0.483168 0.0303541
33 1000.00 1304.00 99.755112 47.5268 2.29129 16.4092 0.999319 0 8.26597 0.123069 9.38529 0 0 11.6065 2.25127 0.329185 0.257145 0.491845 0.0630525
33 2000.00 1304.00 99.824576 47.4937 2.2897 16.3978 0.98831 0 8.26949 0.122984 9.37876 0 0 11.5985 2.2497 0.328956 0.256966 0.496425 0.128705
34 1000.00 1301.00 99.755120 47.5268 2.29129 16.4092 1.00019 0 8.26519 0.123069 9.38529 0 0 11.6065 2.25127 0.329185 0.257145 0.491844 0.0629743
22 4000.00 1337.00 99.964051 47.4274 2.2865 16.3749 0.959349 0 8.28278 0.122812 9.36567 0 0 11.5823 2.24656 0.328497 0.256607 0.498163 0.268384
33 500.00 1304.00 99.714130 47.5463 2.29223 16.416 1.00513 0 8.2645 0.12312 9.38915 0 0 11.6113 2.25219 0.329321 0.257251 0.483168 0.0303162
34 2000.00 1301.00 99.824518 47.4937 2.2897 16.3978 0.989176 0 8.26872 0.122984 9.37876 0 0 11.5985 2.2497 0.328957 0.256966 0.496425 0.128561
35 1000.00 1298.00 99.755129 47.5268 2.29129 16.4092 1.00107 0 8.26439 0.123069 9.38529 0 0 11.6065 2.25127 0.329185 0.257145 0.491844 0.0628956
23 4000.00 1334.00 99.963960 47.4275 2.2865 16.375 0.960061 0 8.28214 0.122812 9.36568 0 0 11.5823 2.24657 0.328498 0.256608 0.498164 0.268222
34 500.00 1301.00 99.714179 47.5463 2.29223 16.416 1.006 0 8.26372 0.12312 9.38914 0 0 11.6113 2.25219 0.329321 0.25725 0.483169 0.0302781
36 1000.00 1295.00 99.755139 47.5268 2.29129 16.4092 1.00196 0 8.26359 0.123069 9.38529 0 0 11.6065 2.25127 0.329185 0.257145 0.491843 0.0628165
35 2000.00 1298.00 99.824460 47.4938 2.2897 16.3978 0.990056 0 8.26793 0.122984 9.37877 0 0 11.5985 2.2497 0.328957 0.256966 0.496424 0.128417
35 500.00 1298.00 99.714229 47.5463 2.29223 16.416 1.00688 0 8.26292 0.12312 9.38914 0 0 11.6113 2.25219 0.32932 0.25725 0.483169 0.0302398
37 1000.00 1292.00 99.755150 47.5268 2.29129 16.4092 1.00287 0 8.26276 0.123069 9.38529 0 0 11.6065 2.25127 0.329185 0.257145 0.491842 0.0627371
36 2000.00 1295.00 99.824403 47.4938 2.2897 16.3979 0.990951 0 8.26713 0.122984 9.37877 0 0 11.5985 2.24971 0.328957 0.256966 0.496423 0.128271
24 4000.00 1331.00 99.963870 47.4275 2.28651 16.375 0.960786 0 8.2815 0.122812 9.36569 0 0 11.5823 2.24657 0.328498 0.256608 0.498165 0.268059
37 2000.00 1292.00 99.824347 47.4938 2.2897 16.3979 0.991862 0 8.26632 0.122984 9.37878 0 0 11.5985 2.24971 0.328957 0.256967 0.496422 0.128125
38 1000.00 1289.00 99.755162 47.5268 2.29129 16.4092 1.0038 0 8.26193 0.123069 9.38528 0 0 11.6065 2.25127 0.329185 0.257145 0.491841 0.0626574
36 500.00 1295.00 99.714281 47.5462 2.29223 16.416 1.00778 0 8.26211 0.12312 9.38913 0 0 11.6113 2.25219 0.32932 0.25725 0.483169 0.0302014
37 500.00 1292.00 99.714334 47.5462 2.29223 16.416 1.00869 0 8.26128 0.12312 9.38913 0 0 11.6113 2.25219 0.32932 0.25725 0.483169 0.0301628
38 2000.00 1289.00 99.824291 47.4938 2.2897 16.3979 0.992787 0 8.26549 0.122984 9.37878 0 0 11.5985 2.24971 0.328957 0.256967 0.496421 0.127978
39 1000.00 1286.00 99.755176 47.5268 2.29129 16.4092 1.00474 0 8.26108 0.123069 9.38528 0 0 11.6065 2.25127 0.329185 0.257145 0.49184 0.0625773
25 4000.00 1328.00 99.963780 47.4276 2.28651 16.375 0.961525 0 8.28084 0.122812 9.3657 0 0 11.5823 2.24657 0.328498 0.256608 0.498166 0.267895
38 500.00 1289.00 99.714388 47.5462 2.29223 16.4159 1.00962 0 8.26044 0.12312 9.38912 0 0 11.6113 2.25219 0.32932 0.25725 0.483169 0.0301241
39 2000.00 1286.00 99.824236 47.4939 2.2897 16.3979 0.993729 0 8.26465 0.122984 9.37879 0 0 11.5985 2.24971 0.328958 0.256967 0.49642 0.12783
40 1000.00 1283.00 99.755190 47.5267 2.29129 16.4092 1.0057 0 8.26022 0.123069 9.38528 0 0 11.6065 2.25127 0.329185 0.257145 0.491839 0.0624969
40 2000.00 1283.00 99.824182 47.4939 2.28971 16.3979 0.994686 0 8.26379 0.122984 9.37879 0 0 11.5985 2.24971 0.328958 0.256967 0.496419 0.127681
26 4000.00 1325.00 99.963692 47.4276 2.28651 16.375 0.962277 0 8.28017 0.122813 9.36571 0 0 11.5823 2.24657 0.328499 0.256608 0.498167 0.267731
41 1000.00 1280.00 99.755206 47.5267 2.29129 16.4092 1.00668 0 8.25934 0.123069 9.38528 0 0 11.6065 2.25127 0.329185 0.257145 0.491837 0.0624162
39 500.00 1286.00 99.714444 47.5462 2.29223 16.4159 1.01056 0 8.25959 0.12312 9.38912 0 0 11.6113 2.25219 0.32932 0.25725 0.483168 0.0300852
41 2000.00 1280.00 99.824128 47.4939 2.28971 16.3979 0.995658 0 8.26292 0.122984 9.3788 0 0 11.5985 2.24971 0.328958 0.256967 0.496417 0.127532
40 500.00 1283.00 99.714501 47.5461 2.29222 16.4159 1.01152 0 8.25872 0.123119 9.38911 0 0 11.6113 2.25219 0.32932 0.25725 0.483168 0.0300462
27 4000.00 1322.00 99.963607 47.4277 2.28651 16.375 0.963044 0 8.27949 0.122813 9.36571 0 0 11.5823 2.24657 0.328499 0.256609 0.498169 0.267568
42 1000.00 1277.00 99.755222 47.5267 2.29129 16.4092 1.00767 0 8.25845 0.123069 9.38528 0 0 11.6065 2.25127 0.329185 0.257145 0.491836 0.0623351
42 2000.00 1277.00 99.824075 47.4939 2.28971 16.3979 0.996647 0 8.26204 0.122984 9.3788 0 0 11.5985 2.24971 0.328958 0.256967 0.496416 0.127382
41 500.00 1280.00 99.714559 47.5461 2.29222 16.4159 1.0125 0 8.25784 0.123119 9.38911 0 0 11.6113 2.25218 0.329319 0.257249 0.483167 0.0300071
43 2000.00 1274.00 99.824024 47.494 2.28971 16.3979 0.997651 0 8.26114 0.122984 9.37881 0 0 11.5985 2.24971 0.328958 0.256967 0.496414 0.127231
43 1000.00 1274.00 99.755240 47.5267 2.29129 16.4092 1.00867 0 8.25754 0.123069 9.38528 0 0 11.6065 2.25127 0.329185 0.257145 0.491834 0.0622537
28 4000.00 1319.00 99.963527 47.4277 2.28651 16.375 0.963824 0 8.2788 0.122813 9.36572 0 0 11.5823 2.24657 0.328499 0.256609 0.498171 0.267407
44 2000.00 1271.00 99.823972 47.494 2.28971 16.3979 0.998672 0 8.26023 0.122984 9.37881 0 0 11.5985 2.24972 0.328958 0.256968 0.496413 0.12708
42 500.00 1277.00 99.714619 47.5461 2.29222 16.4159 1.01349 0 8.25694 0.123119 9.3891 0 0 11.6113 2.25218 0.329319 0.257249 0.483167 0.0299678
44 1000.00 1271.00 99.755260 47.5267 2.29129 16.4092 1.0097 0 8.25662 0.123069 9.38527 0 0 11.6065 2.25127 0.329185 0.257145 0.491833 0.0621721
43 500.00 1274.00 99.714680 47.5461 2.29222 16.4159 1.0145 0 8.25603 0.123119 9.38909 0 0 11.6112 2.25218 0.329319 0.257249 0.483166 0.0299285
