Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
101 29942.53 1408.26 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
102 29540.23 1408.26 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
103 29540.23 1407.26 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
104 29540.23 1406.26 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
105 29540.23 1407.35 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
106 29137.93 1407.35 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
107 29137.93 1406.35 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
108 29137.93 1405.35 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
109 29137.93 1406.43 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
110 28735.63 1406.43 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
111 28735.63 1405.43 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
112 28735.63 1404.43 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
113 28735.63 1405.52 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
114 28333.33 1405.52 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
115 28333.33 1404.52 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
116 28333.33 1403.52 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
117 28333.33 1404.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
118 27931.03 1404.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
119 27931.03 1403.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
120 27931.03 1402.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
121 27931.03 1403.68 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
122 27528.74 1403.68 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
123 27528.74 1402.68 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
124 27528.74 1401.68 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
125 27528.74 1402.76 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
126 27126.44 1402.76 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
127 27126.44 1401.76 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
128 27126.44 1400.76 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
129 27126.44 1401.84 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
130 26724.14 1401.84 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
131 26724.14 1400.84 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
132 26724.14 1399.84 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
133 26724.14 1400.91 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
134 26321.84 1400.91 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
